5	84611609	89579319	maize1
5	89674000	90074302	maize1
5	90962893	93601927	maize1
5	93927813	100952517	maize1
5	101139180	105053926	maize1
5	118084985	123354228	maize1
5	124316460	127438923	maize1
5	131470085	134956897	maize1
5	135071383	138912239	maize1
5	139737957	147968373	maize1
5	148525963	156568100	maize1
5	157263089	161021739	maize1
5	161274695	162295105	maize1
5	163038284	163951131	maize1
5	164451035	164631199	maize1
5	165944432	168255014	maize1
5	168983603	169751725	maize1
5	170119069	170981336	maize1
5	171168945	172221762	maize1
5	172501486	173631401	maize1
5	174761188	176729940	maize1
5	177354499	178312835	maize1
5	178448930	181269821	maize1
5	181711057	185270578	maize1
5	185356062	189163087	maize1
5	190054771	190360569	maize1
5	190539039	192192962	maize1
5	192612135	197822959	maize1
5	197996422	198606362	maize1
5	198641939	202860199	maize1
5	202883830	203316107	maize1
5	203489814	204561439	maize1
5	204635132	205188668	maize1
5	205470617	205900816	maize1
5	206007207	206968377	maize1
5	207097703	207490844	maize1
5	207515469	208649223	maize1
5	208733271	209533533	maize1
5	209543060	210581332	maize1
5	210667597	211898153	maize1
5	212199559	212793282	maize1
5	212847794	215878567	maize1
5	215957334	216420205	maize1
5	216450437	218021324	maize1
5	218027512	218358673	maize1
5	218455888	218940712	maize1
5	219005750	219602889	maize1
5	219714232	220409685	maize1
5	220588656	221583172	maize1
5	221663013	222229532	maize1
5	222352567	223593884	maize1
5	574550	720610	maize2
5	790385	924289	maize2
5	928518	1355347	maize2
5	1358413	2557893	maize2
5	2689653	3148138	maize2
5	3151374	3232922	maize2
5	3408661	3981216	maize2
5	4061093	4476299	maize2
5	4530077	4700536	maize2
5	4704819	7408448	maize2
5	7507904	7546852	maize2
5	7773602	8501633	maize2
5	8693104	10008482	maize2
5	10093632	10261247	maize2
5	10269552	10461714	maize2
5	10500967	11330312	maize2
5	11712416	12392037	maize2
5	12400748	12910147	maize2
5	12925022	13944786	maize2
5	13960501	15105744	maize2
5	15312118	15680854	maize2
5	15731840	17948337	maize2
5	18051994	20161821	maize2
5	20673442	22864690	maize2
5	23141968	23883017	maize2
5	24008379	24373240	maize2
5	24423940	25537969	maize2
5	25539823	26501483	maize2
5	26722766	27328082	maize2
5	27687099	34484129	maize2
5	34652912	35283701	maize2
5	35767618	37024672	maize2
5	37315402	38340717	maize2
6	295132	1285800	maize1
6	1578251	3028418	maize1
6	3227063	3652953	maize1
6	3702448	4893592	maize1
6	4940987	10032453	maize1
6	25573020	28517009	maize1
6	29354009	33036831	maize1
6	34431322	44432036	maize1
6	45355928	46130543	maize1
6	46353541	47636038	maize1
6	49258455	52289464	maize1
6	127641137	127808613	maize1
6	128613478	128804148	maize1
6	129807284	131476134	maize1
6	131562373	132630451	maize1
6	133726309	134242563	maize1
6	135231795	135411787	maize1
6	135534158	136802711	maize1
6	136997779	138215737	maize1
6	139897790	140057593	maize1
6	141258083	141555881	maize1
6	141669944	141997957	maize1
6	142520751	143243551	maize1
6	143543567	143821639	maize1
6	143951185	145997254	maize1
6	146434735	148053904	maize1
6	148214374	149257370	maize1
6	149349528	149731061	maize1
6	150159465	151025660	maize1
6	151106817	152204776	maize1
6	152651923	153040367	maize1
6	153208694	153935616	maize1
6	154171881	154811787	maize1
6	154872656	156277947	maize1
6	156302618	158553239	maize1
6	158797738	160544485	maize1
6	160579847	161635838	maize1
6	161644487	161899315	maize1
6	161945999	162373470	maize1
6	162432529	163420412	maize1
6	163426765	164792403	maize1
6	165273889	165639866	maize1
6	165655391	168020430	maize1
6	168207473	168518145	maize1
6	168638487	169229948	maize1
6	169245976	169552292	maize1
6	169626430	171099656	maize1
6	171617285	172335260	maize1
6	172924082	173160584	maize1
6	53597880	55466921	maize2
6	57907543	58480291	maize2
6	58736694	60327819	maize2
6	60492723	62164854	maize2
6	62958250	69072288	maize2
6	71123820	74141161	maize2
6	74185890	74662764	maize2
6	75660189	83187240	maize2
6	83685783	84116994	maize2
6	84752269	85013409	maize2
6	85388687	87639915	maize2
6	87800583	89091866	maize2
6	89313355	90643484	maize2
6	90930975	91181230	maize2
6	91292999	92446702	maize2
6	92902207	94190478	maize2
6	94242644	95463365	maize2
6	95758019	96929513	maize2
6	97224333	99516266	maize2
6	99540959	101681639	maize2
6	102942927	103113089	maize2
6	105441365	107628895	maize2
6	108070822	108769054	maize2
6	109436648	110171520	maize2
6	111482487	112124683	maize2
6	112382613	113256337	maize2
6	114233341	114787313	maize2
6	114889409	116066104	maize2
6	116234553	119618886	maize2
6	119732243	120259412	maize2
6	121009836	121594707	maize2
6	121824795	122064227	maize2
6	123081292	123595525	maize2
6	123966479	124174567	maize2
6	125228001	125465445	maize2
6	126489343	127261960	maize2
7	290318	1304012	maize1
7	1335926	2051664	maize1
7	2085086	3850816	maize1
7	4084819	5382982	maize1
7	5387962	7554664	maize1
7	7668898	7872987	maize1
7	8131234	8353142	maize1
7	8472331	9661440	maize1
7	9874961	11464222	maize1
7	11773317	12662237	maize1
7	13875638	14497553	maize1
7	14951783	15497705	maize1
7	15808941	17235048	maize1
7	17793833	19294873	maize1
7	19771814	24039642	maize1
7	24655837	28314635	maize1
7	28621528	37539184	maize1
7	38992333	41463948	maize1
7	41794321	42686416	maize1
7	45546767	46650245	maize1
7	46879912	48348393	maize1
7	51732908	53590767	maize1
7	54053334	58175007	maize1
7	76573235	77376643	maize1
7	79922475	83695172	maize1
7	84902650	91010379	maize1
7	91751615	95440045	maize1
7	97213254	98085572	maize1
7	99712846	100931905	maize1
7	101295448	105613451	maize1
7	105966950	123983015	maize1
7	124482034	126952362	maize1
7	127456648	130300116	maize1
7	130467272	133908130	maize1
7	133998048	137276974	maize1
7	137482848	138409268	maize1
7	138832493	139370377	maize1
7	140181416	144353161	maize1
7	145449221	145830759	maize1
7	146019992	146741068	maize1
7	146813286	147163658	maize1
7	147999944	148273294	maize1
7	148348787	148769668	maize1
7	148807834	149326259	maize1
7	149430451	149528905	maize1
7	149689529	151701044	maize1
7	151786667	152284951	maize1
7	152350943	152391085	maize1
7	152607880	153018402	maize1
7	153510275	154131339	maize1
7	154416611	155419963	maize1
7	155447228	155651360	maize1
7	155779316	158038291	maize1
7	158092634	158202098	maize1
7	158520260	158754847	maize1
7	159150902	159382709	maize1
7	159477979	159831164	maize1
7	160134697	160983562	maize1
7	161146539	161430095	maize1
7	161604314	161906890	maize1
7	162139179	162642790	maize1
7	162780554	162970099	maize1
7	163533511	164343736	maize1
7	164638794	165377110	maize1
7	165528436	167785114	maize1
7	167819333	168404337	maize1
7	168429417	168724334	maize1
7	168873392	170229194	maize1
7	170336652	170596747	maize1
7	170665155	171367138	maize1
7	171391162	171559261	maize1
7	171730968	172173854	maize1
7	172304485	175915934	maize1
7	175971141	176290872	maize1
7	176462105	176583945	maize1
7	176616853	176842085	maize1
7	176984068	177231327	maize1
7	177375580	177459557	maize1
7	177583056	177646686	maize1
7	177697830	178453895	maize1
7	178577090	179170336	maize1
7	179274067	179370117	maize1
7	179471476	180348600	maize1
7	180555015	181213109	maize1
7	181394800	182128016	maize1
8	80048	329003	maize2
8	684645	2109803	maize2
8	2226201	4495852	maize2
8	4714908	5087138	maize2
8	5225564	6983197	maize2
8	7120729	8201998	maize2
8	8212343	8430175	maize2
8	8612850	9193954	maize2
8	10206989	10658306	maize2
8	11208542	15374342	maize2
8	15543745	15986606	maize2
8	16235487	17921861	maize2
8	17971184	19244127	maize2
8	19456418	19837851	maize2
8	20776388	21654274	maize2
8	22078652	29094801	maize2
8	29227552	30792216	maize2
8	33665109	34057960	maize2
8	34807548	38678818	maize2
8	38892755	39942180	maize2
8	40371327	41101007	maize2
8	41313649	44211220	maize2
8	45256131	47084637	maize2
8	59513406	63106650	maize2
8	63303685	65150642	maize2
8	65746483	70051921	maize2
8	70664935	72404114	maize2
8	72951538	73145044	maize2
8	73563601	74349319	maize2
8	74914641	79181186	maize2
8	79788648	80240285	maize2
8	80442196	80618172	maize2
8	81405537	83964442	maize2
8	84652079	85392539	maize2
8	87550311	89377982	maize2
8	89844481	90588941	maize2
8	90769730	91618566	maize2
8	92686179	93324493	maize2
8	93996343	95380337	maize2
8	96405044	96651144	maize2
8	97574373	98424998	maize2
8	99367419	101170212	maize2
8	101645068	105238117	maize2
8	105524689	109386396	maize2
8	110966670	112188932	maize2
8	112627435	112917339	maize2
8	113057636	113732279	maize2
8	114533175	115783227	maize2
8	116428873	116654254	maize2
8	117173088	117501119	maize2
8	117740539	118007072	maize2
8	118867696	120087228	maize2
8	120733570	125104879	maize2
8	125145144	125482462	maize2
8	125886253	126977760	maize2
8	127618302	127860498	maize2
8	127989073	128851254	maize2
8	128897422	129540927	maize2
8	130407090	132234294	maize2
8	132650459	135473717	maize2
8	135643632	138049175	maize2
8	139022079	139411312	maize2
8	139923989	140114580	maize2
8	140382370	140741566	maize2
8	141124283	142597887	maize2
8	142607183	142839002	maize2
8	143050218	143745923	maize2
8	144154120	145383543	maize2
8	145509650	145835206	maize2
8	146108827	146364059	maize2
8	146669804	147566080	maize2
8	147891113	148979037	maize2
8	149257395	149800253	maize2
8	149844933	150211677	maize2
8	150334557	151893004	maize2
8	152073777	154485979	maize2
8	154552963	155376249	maize2
8	155951176	156107126	maize2
8	156531772	160459263	maize2
8	160671478	161074735	maize2
8	161252542	161297361	maize2
8	161413429	162797621	maize2
8	162949576	165552780	maize2
8	165889059	166101779	maize2
8	166374240	166780957	maize2
8	166835118	168215612	maize2
8	168510750	169012409	maize2
8	169121965	170600574	maize2
8	170756046	174618569	maize2
8	174717831	176060693	maize2
8	176108088	177292328	maize2
8	177411470	177521957	maize2
8	177549607	178009468	maize2
8	178017744	178244234	maize2
8	178314084	179645197	maize2
8	180034004	181008664	maize2
9	321293	649817	maize1
9	1104146	1353596	maize1
9	1562434	4433345	maize1
9	4609996	6706712	maize1
9	7208696	9720824	maize1
9	10329154	10640906	maize1
9	10917394	11471702	maize1
9	11561820	12899395	maize1
9	13110815	14229887	maize1
9	14335680	15130852	maize1
9	15324568	15779049	maize1
9	15923720	17435963	maize1
9	17525650	19196462	maize1
9	19288890	20099934	maize1
9	20216589	25750030	maize1
9	25848921	26527681	maize1
9	26603658	27017415	maize1
9	27089243	27538437	maize1
9	28912673	30217192	maize1
9	31231290	35183861	maize1
9	35769812	37396311	maize1
9	37789817	38813336	maize1
9	39266169	40106054	maize1
9	40974427	43397774	maize1
9	44507312	49744303	maize1
9	50262642	53061727	maize1
9	53472321	56389171	maize1
9	60499601	70327039	maize1
9	71751294	72602586	maize1
9	74513037	76909588	maize1
9	77638045	85537531	maize1
9	86533491	87111637	maize1
9	87279061	88938779	maize1
9	89992407	90227096	maize1
9	90424784	92065902	maize1
9	92290781	95766250	maize1
9	95834804	96876989	maize1
9	97463328	99655592	maize1
9	99815932	102808063	maize1
9	103213669	106295660	maize1
9	106484250	108780215	maize1
9	108785687	111511279	maize1
9	111768975	115030027	maize1
9	116292816	117454159	maize2
9	117753042	119579161	maize2
9	120125932	120383552	maize2
9	120508298	125447867	maize2
9	125640552	125909832	maize2
9	126071841	127014110	maize2
9	127180452	127778338	maize2
9	128017448	128704783	maize2
9	128749319	130553326	maize2
9	130652403	130905648	maize2
9	131251142	132377268	maize2
9	132754351	134146982	maize2
9	135225433	135793323	maize2
9	135941715	136093895	maize2
9	136187718	136613257	maize2
9	136695172	139692531	maize2
9	139748355	139846519	maize2
9	139928179	140360916	maize2
9	140363670	141214038	maize2
9	141214713	142336894	maize2
9	142393167	143985579	maize2
9	144032084	144456060	maize2
9	144511753	144628563	maize2
9	144765002	145467018	maize2
9	145653291	147200712	maize2
9	147333193	148360531	maize2
9	148910699	149890051	maize2
9	150143432	150407213	maize2
9	150489728	153376606	maize2
9	153394507	153612000	maize2
9	153653898	154670106	maize2
