Gene	UpstreamTE	DownstreamTE	SameFam	UpstreamBP	DownstreamBP
Zm00001d001835	HH00002B73v406849_Hip1_LCV5p6_LCV3p7	HH00002B73v401190_Hip1_LCV5p10_LCV3p43	1	2818	8465
Zm00001d001885	HH00004B73v400477_NA_LCV5p11_LCV3p10	HH00002B73v401194_Hip1_LCV5p29_LCV3p11	0	126126	17873
Zm00001d001887	HH00004B73v400477_NA_LCV5p11_LCV3p10	HH00002B73v401194_Hip1_LCV5p29_LCV3p11	0	133638	2312
Zm00001d001902	HH00010B73v400373_NA_LCV5p5_LCV3p5	HH00002B73v401195_Hip1_LCV5p12_LCV3p45	0	80861	148024
Zm00001d001903	HH00010B73v400373_NA_LCV5p5_LCV3p5	HH00002B73v401195_Hip1_LCV5p12_LCV3p45	0	84532	144940
Zm00001d001908	HH00010B73v400373_NA_LCV5p5_LCV3p5	HH00002B73v401195_Hip1_LCV5p12_LCV3p45	0	136686	87542
Zm00001d001909	HH00010B73v400373_NA_LCV5p5_LCV3p5	HH00002B73v401195_Hip1_LCV5p12_LCV3p45	0	226726	2046
Zm00001d001924	HH00002B73v401196_Hip1_LCV5p5_LCV3p6	HH00002B73v401197_Hip1_LCV5p8_LCV3p50	1	41902	18170
Zm00001d001927	HH00002B73v401197_Hip1_LCV5p8_LCV3p50	HH00002B73v401198_Hip1_LCV5p8_LCV3p5	1	11191	18192
Zm00001d001941	HH00003B73v400610_NA_LCV5p5_LCV3p5	HH00002B73v406850_Hip1_LCV5p7_LCV3p50	0	36557	3504
Zm00001d001943	HH00002B73v401199_Hip1_LCV5p5_LCV3p13	HH00005B73v400412_NA_LCV5p5_LCV3p5	0	5829	13897
Zm00001d001944	HH00002B73v401199_Hip1_LCV5p5_LCV3p13	HH00005B73v400412_NA_LCV5p5_LCV3p5	0	9991	9594
Zm00001d001961	HH00003B73v400611_NA_LCV5p5_LCV3p6	HH00002B73v406852_Hip1_LCV5p9_LCV3p10	0	33864	36379
Zm00001d001963	HH00003B73v400611_NA_LCV5p5_LCV3p6	HH00002B73v406852_Hip1_LCV5p9_LCV3p10	0	56902	13620
Zm00001d001964	HH00003B73v400611_NA_LCV5p5_LCV3p6	HH00002B73v406852_Hip1_LCV5p9_LCV3p10	0	67195	3330
Zm00001d002013	HH00002B73v401202_Hip1_LCV5p26_LCV3p40	HH00005B73v400413_NA_LCV5p9_LCV3p5	0	21562	9975
Zm00001d002019	HH00005B73v402322_NA_LCV5p5_LCV3p5	HH00002B73v406856_Hip1_LCV5p20_LCV3p10	0	10627	48572
Zm00001d002020	HH00005B73v402322_NA_LCV5p5_LCV3p5	HH00002B73v406856_Hip1_LCV5p20_LCV3p10	0	58573	473
Zm00001d002014	HH00005B73v400413_NA_LCV5p9_LCV3p5	HH00002B73v406855_Hip1_LCV5p18_LCV3p13	0	18565	3541
Zm00001d002015	HH00005B73v400413_NA_LCV5p9_LCV3p5	HH00002B73v406855_Hip1_LCV5p18_LCV3p13	0	21898	211
Zm00001d002016	HH00005B73v400413_NA_LCV5p9_LCV3p5	HH00005B73v402322_NA_LCV5p5_LCV3p5	1	27570	22315
Zm00001d002017	HH00005B73v400413_NA_LCV5p9_LCV3p5	HH00005B73v402322_NA_LCV5p5_LCV3p5	1	30903	18985
Zm00001d002018	HH00005B73v400413_NA_LCV5p9_LCV3p5	HH00005B73v402322_NA_LCV5p5_LCV3p5	1	36574	8698
Zm00001d002055	HH00001B73v407083_NA_LCV5p8_LCV3p6	HH01992B73v400001_NA_LCV5p6_LCV3p5	0	53090	6983
Zm00001d002057	HH00001B73v407083_NA_LCV5p8_LCV3p6	HH01992B73v400001_NA_LCV5p6_LCV3p5	0	55308	4738
Zm00001d002066	HH00002B73v401205_Hip1_LCV5p11_LCV3p38	HH00010B73v400073_NA_LCV5p12_LCV3p5	0	36384	66931
Zm00001d002067	HH00002B73v401205_Hip1_LCV5p11_LCV3p38	HH00010B73v400073_NA_LCV5p12_LCV3p5	0	57445	45755
Zm00001d002069	HH00005B73v402323_NA_LCV5p12_LCV3p5	HH00005B73v402324_NA_LCV5p7_LCV3p5	1	6751	19556
Zm00001d002071	HH00005B73v402324_NA_LCV5p7_LCV3p5	HH00002B73v401206_Hip1_LCV5p9_LCV3p6	0	2673	62203
Zm00001d002072	HH00005B73v402324_NA_LCV5p7_LCV3p5	HH00002B73v401206_Hip1_LCV5p9_LCV3p6	0	10092	54476
Zm00001d002074	HH00005B73v402324_NA_LCV5p7_LCV3p5	HH00002B73v401206_Hip1_LCV5p9_LCV3p6	0	45062	19757
Zm00001d002093	HH00010B73v400374_NA_LCV5p7_LCV3p5	HH00010B73v400375_NA_LCV5p7_LCV3p5	1	101430	66384
Zm00001d002094	HH00010B73v400374_NA_LCV5p7_LCV3p5	HH00010B73v400375_NA_LCV5p7_LCV3p5	1	103535	64093
Zm00001d002132	HH00003B73v403133_NA_LCV5p7_LCV3p5	HH00002B73v406865_Hip1_LCV5p14_LCV3p23	0	53736	6108
Zm00001d002133	HH00003B73v403133_NA_LCV5p7_LCV3p5	HH00002B73v406865_Hip1_LCV5p14_LCV3p23	0	59692	89
Zm00001d002137	HH00002B73v406865_Hip1_LCV5p14_LCV3p23	HH00004B73v402442_NA_LCV5p5_LCV3p10	0	62090	22957
Zm00001d002138	HH00002B73v406866_Hip1_LCV5p10_LCV3p6	HH00004B73v402442_NA_LCV5p5_LCV3p10	0	5215	12018
Zm00001d002158	HH00002B73v401209_Hip1_LCV5p18_LCV3p13	HH00002B73v406869_Hip1_LCV5p12_LCV3p12	1	5162	83607
Zm00001d002159	HH00002B73v401209_Hip1_LCV5p18_LCV3p13	HH00002B73v406869_Hip1_LCV5p12_LCV3p12	1	7485	81269
Zm00001d002160	HH00002B73v401209_Hip1_LCV5p18_LCV3p13	HH00002B73v406869_Hip1_LCV5p12_LCV3p12	1	12103	76690
Zm00001d002161	HH00002B73v401209_Hip1_LCV5p18_LCV3p13	HH00002B73v406869_Hip1_LCV5p12_LCV3p12	1	14493	74222
Zm00001d002168	HH00002B73v401211_Hip1_LCV5p10_LCV3p51	HH00004B73v400481_NA_LCV5p5_LCV3p10	0	30446	38378
Zm00001d002172	HH00002B73v401211_Hip1_LCV5p10_LCV3p51	HH00004B73v400481_NA_LCV5p5_LCV3p10	0	52577	11001
Zm00001d002173	HH00004B73v400481_NA_LCV5p5_LCV3p10	HH00004B73v400482_NA_LCV5p9_LCV3p10	1	60758	161092
Zm00001d002174	HH00004B73v400481_NA_LCV5p5_LCV3p10	HH00004B73v400482_NA_LCV5p9_LCV3p10	1	108092	106910
Zm00001d002178	HH00004B73v400481_NA_LCV5p5_LCV3p10	HH00004B73v400482_NA_LCV5p9_LCV3p10	1	168573	51292
Zm00001d002181	HH00002B73v406870_Hip1_LCV5p10_LCV3p10	HH00005B73v400418_NA_LCV5p5_LCV3p5	0	1363	71972
Zm00001d002179	HH00004B73v400482_NA_LCV5p9_LCV3p10	HH00002B73v406870_Hip1_LCV5p10_LCV3p10	0	10066	8963
Zm00001d002182	HH00002B73v406870_Hip1_LCV5p10_LCV3p10	HH00005B73v400418_NA_LCV5p5_LCV3p5	0	6468	67730
Zm00001d002192	HH00007B73v400181_NA_LCV5p5_LCV3p5	HH00002B73v406871_Hip1_LCV5p25_LCV3p13	0	42551	16431
Zm00001d002193	HH00007B73v400181_NA_LCV5p5_LCV3p5	HH00002B73v406871_Hip1_LCV5p25_LCV3p13	0	42589	16613
Zm00001d002198	HH00005B73v400419_NA_LCV5p9_LCV3p5	HH00003B73v403136_NA_LCV5p11_LCV3p6	0	46428	13140
Zm00001d002199	HH00002B73v401215_Hip1_LCV5p18_LCV3p45	HH01963B73v400001_NA_LCV5p15_LCV3p12	0	751	1240
Zm00001d002202	HH00003B73v403137_NA_LCV5p14_LCV3p6	HH00010B73v400074_NA_LCV5p6_LCV3p5	0	8621	49533
Zm00001d002208	HH01960B73v400001_NA_LCV5p9_LCV3p6	HH00010B73v400074_NA_LCV5p6_LCV3p5	0	19371	26465
Zm00001d002214	HH00010B73v400075_NA_LCV5p12_LCV3p5	HH00002B73v406872_Hip1_LCV5p10_LCV3p7	0	17719	62573
Zm00001d002221	HH00010B73v400075_NA_LCV5p12_LCV3p5	HH00002B73v406872_Hip1_LCV5p10_LCV3p7	0	79613	678
Zm00001d002228	HH00002B73v401216_Hip1_LCV5p23_LCV3p50	HH00004B73v400483_NA_LCV5p8_LCV3p10	0	21210	1806
Zm00001d002203	HH01960B73v400001_NA_LCV5p9_LCV3p6	HH00010B73v400074_NA_LCV5p6_LCV3p5	0	1202	45444
Zm00001d002209	HH01960B73v400001_NA_LCV5p9_LCV3p6	HH00010B73v400074_NA_LCV5p6_LCV3p5	0	45541	1105
Zm00001d002215	HH00010B73v400075_NA_LCV5p12_LCV3p5	HH00002B73v406872_Hip1_LCV5p10_LCV3p7	0	21909	59192
Zm00001d002223	HH00002B73v401216_Hip1_LCV5p23_LCV3p50	HH00004B73v400483_NA_LCV5p8_LCV3p10	0	3090	20735
Zm00001d002229	HH00002B73v401216_Hip1_LCV5p23_LCV3p50	HH00092B73v400003_NA_LCV5p7_LCV3p5	0	25357	63036
Zm00001d002204	HH01960B73v400001_NA_LCV5p9_LCV3p6	HH00010B73v400074_NA_LCV5p6_LCV3p5	0	5140	41639
Zm00001d002205	HH01960B73v400001_NA_LCV5p9_LCV3p6	HH00010B73v400074_NA_LCV5p6_LCV3p5	0	8896	37175
Zm00001d002211	HH00010B73v400075_NA_LCV5p12_LCV3p5	HH00002B73v406872_Hip1_LCV5p10_LCV3p7	0	4582	75947
Zm00001d002216	HH00010B73v400075_NA_LCV5p12_LCV3p5	HH00002B73v406872_Hip1_LCV5p10_LCV3p7	0	25803	49341
Zm00001d002217	HH00010B73v400075_NA_LCV5p12_LCV3p5	HH00002B73v406872_Hip1_LCV5p10_LCV3p7	0	36215	42918
Zm00001d002224	HH00002B73v401216_Hip1_LCV5p23_LCV3p50	HH00004B73v400483_NA_LCV5p8_LCV3p10	0	7010	16948
Zm00001d002225	HH00002B73v401216_Hip1_LCV5p23_LCV3p50	HH00004B73v400483_NA_LCV5p8_LCV3p10	0	10765	12485
Zm00001d002230	HH00004B73v400483_NA_LCV5p8_LCV3p10	HH00092B73v400003_NA_LCV5p7_LCV3p5	0	3919	42181
Zm00001d002231	HH00004B73v400483_NA_LCV5p8_LCV3p10	HH00092B73v400003_NA_LCV5p7_LCV3p5	0	17090	28080
Zm00001d002232	HH00004B73v400483_NA_LCV5p8_LCV3p10	HH00092B73v400003_NA_LCV5p7_LCV3p5	0	22423	22744
Zm00001d002207	HH01960B73v400001_NA_LCV5p9_LCV3p6	HH00010B73v400074_NA_LCV5p6_LCV3p5	0	18675	28206
Zm00001d002220	HH00010B73v400075_NA_LCV5p12_LCV3p5	HH00002B73v406872_Hip1_LCV5p10_LCV3p7	0	78953	2419
Zm00001d002227	HH00002B73v401216_Hip1_LCV5p23_LCV3p50	HH00004B73v400483_NA_LCV5p8_LCV3p10	0	20550	3546
Zm00001d002254	HH00002B73v401217_Hip1_LCV5p5_LCV3p20	HH01949B73v400001_NA_LCV5p8_LCV3p7	0	2553	27221
Zm00001d002255	HH00002B73v401217_Hip1_LCV5p5_LCV3p20	HH01949B73v400001_NA_LCV5p8_LCV3p7	0	2581	27202
Zm00001d002260	HH01949B73v400001_NA_LCV5p8_LCV3p7	HH00002B73v401218_Hip1_LCV5p24_LCV3p10	0	10247	43892
Zm00001d002261	HH01949B73v400001_NA_LCV5p8_LCV3p7	HH00002B73v401218_Hip1_LCV5p24_LCV3p10	0	14677	38711
Zm00001d002349	HH00003B73v400623_NA_LCV5p8_LCV3p5	HH00002B73v406880_Hip1_LCV5p10_LCV3p48	0	34555	67812
Zm00001d002350	HH00003B73v400623_NA_LCV5p8_LCV3p5	HH00002B73v406880_Hip1_LCV5p10_LCV3p48	0	46650	57272
Zm00001d002351	HH00003B73v400623_NA_LCV5p8_LCV3p5	HH00002B73v406880_Hip1_LCV5p10_LCV3p48	0	76041	22461
Zm00001d002393	HH00096B73v400003_NA_LCV5p10_LCV3p5	HH00023B73v400076_NA_LCV5p7_LCV3p5	0	2710	5883
Zm00001d002394	HH00023B73v400076_NA_LCV5p7_LCV3p5	HH00001B73v401268_NA_LCV5p12_LCV3p7	0	12176	3634
Zm00001d002397	HH00002B73v401229_Hip1_LCV5p12_LCV3p38	HH00002B73v406886_Hip1_LCV5p12_LCV3p22	1	19766	22484
Zm00001d002400	HH00002B73v406885_Hip1_LCV5p10_LCV3p22	HH00002B73v401230_Hip1_LCV5p9_LCV3p5	1	24770	41010
Zm00001d002398	HH00002B73v401229_Hip1_LCV5p12_LCV3p38	HH00002B73v406886_Hip1_LCV5p12_LCV3p22	1	21023	24077
Zm00001d002401	HH00002B73v406885_Hip1_LCV5p10_LCV3p22	HH00002B73v401230_Hip1_LCV5p9_LCV3p5	1	26027	42604
Zm00001d002399	HH00002B73v406885_Hip1_LCV5p10_LCV3p22	HH00002B73v406886_Hip1_LCV5p12_LCV3p22	1	8680	11217
Zm00001d002402	HH00002B73v406886_Hip1_LCV5p12_LCV3p22	HH00002B73v401230_Hip1_LCV5p9_LCV3p5	1	8163	29995
Zm00001d002410	HH00002B73v406887_Hip1_LCV5p15_LCV3p50	HH00002B73v401231_Hip1_LCV5p8_LCV3p5	1	2274	91199
Zm00001d002412	HH00002B73v406887_Hip1_LCV5p15_LCV3p50	HH00002B73v401231_Hip1_LCV5p8_LCV3p5	1	57383	36294
Zm00001d002434	HH00002B73v406890_Hip1_LCV5p25_LCV3p45	HH00005B73v402329_NA_LCV5p16_LCV3p5	0	1187	22453
Zm00001d002435	HH00005B73v402329_NA_LCV5p16_LCV3p5	HH00002B73v406891_Hip1_LCV5p17_LCV3p51	0	2236	6560
Zm00001d002436	HH00019B73v400162_NA_LCV5p8_LCV3p5	HH00003B73v400624_NA_LCV5p7_LCV3p5	0	419	18716
Zm00001d002446	HH00001B73v401273_NA_LCV5p8_LCV3p5	HH00002B73v406892_Hip1_LCV5p16_LCV3p23	0	10410	28772
Zm00001d002447	HH00001B73v401273_NA_LCV5p8_LCV3p5	HH00002B73v406892_Hip1_LCV5p16_LCV3p23	0	36639	912
Zm00001d002473	HH00008B73v400892_NA_LCV5p7_LCV3p6	HH00025B73v400054_NA_LCV5p6_LCV3p6	0	11011	12853
Zm00001d002474	HH00025B73v400054_NA_LCV5p6_LCV3p6	HH00002B73v401237_Hip1_LCV5p26_LCV3p50	0	11251	52919
Zm00001d002514	HH00002B73v401240_Hip1_LCV5p23_LCV3p5	HH00004B73v402451_NA_LCV5p5_LCV3p10	0	259	189163
Zm00001d002515	HH00002B73v401240_Hip1_LCV5p23_LCV3p5	HH00004B73v402451_NA_LCV5p5_LCV3p10	0	73758	114401
Zm00001d002520	HH00004B73v402451_NA_LCV5p5_LCV3p10	HH00001B73v401280_NA_LCV5p7_LCV3p10	0	39937	122565
Zm00001d002521	HH00004B73v402451_NA_LCV5p5_LCV3p10	HH00001B73v401280_NA_LCV5p7_LCV3p10	0	47416	115128
Zm00001d002522	HH00004B73v402451_NA_LCV5p5_LCV3p10	HH00001B73v401280_NA_LCV5p7_LCV3p10	0	51179	111320
Zm00001d002523	HH00004B73v402451_NA_LCV5p5_LCV3p10	HH00001B73v401280_NA_LCV5p7_LCV3p10	0	86963	74811
Zm00001d002530	HH00004B73v402451_NA_LCV5p5_LCV3p10	HH00001B73v401280_NA_LCV5p7_LCV3p10	0	151876	8914
Zm00001d002543	HH00003B73v400626_NA_LCV5p5_LCV3p6	HH00002B73v406896_Hip1_LCV5p5_LCV3p5	0	45186	32044
Zm00001d002546	HH00002B73v406896_Hip1_LCV5p5_LCV3p5	HH00008B73v400161_NA_LCV5p6_LCV3p6	0	22224	26180
Zm00001d002556	HH00002B73v406898_Hip1_LCV5p22_LCV3p52	HH00003B73v403143_NA_LCV5p12_LCV3p5	0	2330	19388
Zm00001d002557	HH00002B73v406898_Hip1_LCV5p22_LCV3p52	HH00003B73v403143_NA_LCV5p12_LCV3p5	0	3837	17863
Zm00001d002568	HH00004B73v402452_NA_LCV5p24_LCV3p10	HH00004B73v402453_NA_LCV5p5_LCV3p10	1	2475	5325
Zm00001d002576	HH02143B73v400001_NA_LCV5p5_LCV3p14	HH00008B73v400893_NA_LCV5p6_LCV3p6	0	132526	16160
Zm00001d002570	HH00004B73v402453_NA_LCV5p5_LCV3p10	HH00002B73v401246_Hip1_LCV5p26_LCV3p38	0	45355	20211
Zm00001d002572	HH00004B73v402453_NA_LCV5p5_LCV3p10	HH00002B73v406900_Hip1_LCV5p11_LCV3p45	0	69491	58830
Zm00001d002618	HH00002B73v406903_Hip1_LCV5p5_LCV3p5	HH02134B73v400001_NA_LCV5p6_LCV3p6	0	10688	78451
Zm00001d002620	HH00002B73v406903_Hip1_LCV5p5_LCV3p5	HH02134B73v400001_NA_LCV5p6_LCV3p6	0	24568	64601
Zm00001d002625	HH00004B73v400497_NA_LCV5p5_LCV3p10	HH00002B73v406905_Hip1_LCV5p12_LCV3p50	0	57110	77520
Zm00001d002631	HH00064B73v400010_NA_LCV5p5_LCV3p8	HH00001B73v407096_NA_LCV5p9_LCV3p10	0	16218	66784
Zm00001d002626	HH00002B73v406904_Hip1_LCV5p7_LCV3p5	HH00002B73v406905_Hip1_LCV5p12_LCV3p50	1	36591	37904
Zm00001d002629	HH00435B73v400002_NA_LCV5p5_LCV3p6	HH02128B73v400001_NA_LCV5p10_LCV3p12	0	53808	959
Zm00001d002698	HH00238B73v400001_NA_LCV5p12_LCV3p5	HH00002B73v401254_Hip1_LCV5p8_LCV3p5	0	50115	204582
Zm00001d002699	HH00238B73v400001_NA_LCV5p12_LCV3p5	HH00002B73v401254_Hip1_LCV5p8_LCV3p5	0	58456	196331
Zm00001d002705	HH00003B73v400638_NA_LCV5p6_LCV3p5	HH00001B73v407099_NA_LCV5p9_LCV3p10	0	68258	47759
Zm00001d002708	HH00001B73v407099_NA_LCV5p9_LCV3p10	HH00002B73v406910_Hip1_LCV5p6_LCV3p12	0	28685	4269
Zm00001d002727	HH00119B73v400003_NA_LCV5p7_LCV3p5	HH00001B73v407101_NA_LCV5p7_LCV3p7	0	97633	46287
Zm00001d002728	HH00119B73v400003_NA_LCV5p7_LCV3p5	HH00001B73v407101_NA_LCV5p7_LCV3p7	0	117666	26285
Zm00001d002729	HH00001B73v407101_NA_LCV5p7_LCV3p7	HH00005B73v402334_NA_LCV5p8_LCV3p5	0	1217	27663
Zm00001d002744	HH00003B73v403153_NA_LCV5p9_LCV3p6	HH00002B73v401256_Hip1_LCV5p12_LCV3p18	0	125072	10357
Zm00001d002747	HH00006B73v401124_NA_LCV5p9_LCV3p5	HH00006B73v400216_NA_LCV5p8_LCV3p5	1	3387	38000
Zm00001d002748	HH00006B73v401124_NA_LCV5p9_LCV3p5	HH00006B73v400216_NA_LCV5p8_LCV3p5	1	9402	32291
Zm00001d002760	HH00002B73v406912_Hip1_LCV5p9_LCV3p7	HH00002B73v401257_Hip1_LCV5p5_LCV3p12	1	23353	30762
Zm00001d002761	HH00002B73v401257_Hip1_LCV5p5_LCV3p12	HH00002B73v406913_Hip1_LCV5p5_LCV3p12	1	6377	6935
Zm00001d002762	HH00002B73v406913_Hip1_LCV5p5_LCV3p12	HH00002B73v401258_Hip1_LCV5p5_LCV3p50	1	56210	93479
Zm00001d002772	HH00003B73v403154_NA_LCV5p5_LCV3p6	HH02059B73v400001_NA_LCV5p5_LCV3p5	0	18115	85484
Zm00001d002773	HH00003B73v403155_NA_LCV5p8_LCV3p6	HH02059B73v400001_NA_LCV5p5_LCV3p5	0	40308	42506
Zm00001d002812	HH00004B73v400504_NA_LCV5p5_LCV3p10	HH02042B73v400001_NA_LCV5p13_LCV3p6	0	13703	39660
Zm00001d002814	HH00096B73v400007_NA_LCV5p7_LCV3p5	HH00003B73v403157_NA_LCV5p12_LCV3p6	0	7386	59861
Zm00001d002847	HH00008B73v400167_NA_LCV5p6_LCV3p6	HH00006B73v400219_NA_LCV5p12_LCV3p5	0	6576	45727
Zm00001d002848	HH00008B73v400167_NA_LCV5p6_LCV3p6	HH00006B73v400219_NA_LCV5p12_LCV3p5	0	51204	413
Zm00001d002886	HH00004B73v400509_NA_LCV5p5_LCV3p10	HH00006B73v401126_NA_LCV5p8_LCV3p5	0	36309	50276
Zm00001d002887	HH00004B73v400509_NA_LCV5p5_LCV3p10	HH00006B73v401126_NA_LCV5p8_LCV3p5	0	60441	23825
Zm00001d002888	HH00001B73v401303_NA_LCV5p7_LCV3p7	HH00002B73v401268_Hip1_LCV5p7_LCV3p5	0	26474	22959
Zm00001d002893	HH00002B73v401268_Hip1_LCV5p7_LCV3p5	HH00005B73v402341_NA_LCV5p12_LCV3p5	0	132491	54181
Zm00001d002897	HH00005B73v402341_NA_LCV5p12_LCV3p5	HH00002B73v401270_Hip1_LCV5p9_LCV3p50	0	1385	8049
Zm00001d002898	HH00005B73v402341_NA_LCV5p12_LCV3p5	HH00002B73v401270_Hip1_LCV5p9_LCV3p50	0	5137	4378
Zm00001d002899	HH00005B73v402341_NA_LCV5p12_LCV3p5	HH00001B73v407111_NA_LCV5p10_LCV3p5	0	22457	12811
Zm00001d002901	HH00002B73v406916_Hip1_LCV5p11_LCV3p6	HH00001B73v401304_NA_LCV5p9_LCV3p9	0	188	34167
Zm00001d002902	HH00002B73v406916_Hip1_LCV5p11_LCV3p6	HH00001B73v401304_NA_LCV5p9_LCV3p9	0	14032	16945
Zm00001d002907	HH00003B73v403158_NA_LCV5p12_LCV3p5	HH00004B73v400510_NA_LCV5p8_LCV3p10	0	7420	7702
Zm00001d002915	HH00004B73v402465_NA_LCV5p7_LCV3p10	HH00001B73v401305_NA_LCV5p8_LCV3p10	0	690	14844
Zm00001d002912	HH00004B73v400511_NA_LCV5p7_LCV3p10	HH00004B73v402465_NA_LCV5p7_LCV3p10	1	5927	5803
Zm00001d002916	HH00004B73v402465_NA_LCV5p7_LCV3p10	HH00001B73v401305_NA_LCV5p8_LCV3p10	0	7590	11049
Zm00001d002958	HH00003B73v403164_NA_LCV5p5_LCV3p5	HH00002B73v401279_Hip1_LCV5p9_LCV3p6	0	27300	82839
Zm00001d002959	HH00003B73v403164_NA_LCV5p5_LCV3p5	HH00002B73v401279_Hip1_LCV5p9_LCV3p6	0	31285	78815
Zm00001d002972	HH00005B73v400432_NA_LCV5p13_LCV3p5	HH00005B73v400433_NA_LCV5p15_LCV3p5	1	12467	21657
Zm00001d002974	HH00005B73v400434_NA_LCV5p6_LCV3p5	HH00007B73v400195_NA_LCV5p6_LCV3p5	0	17585	38461
Zm00001d003015	HH00008B73v400900_NA_LCV5p8_LCV3p6	HH00003B73v400649_NA_LCV5p5_LCV3p5	0	2260	1002
Zm00001d003016	HH00005B73v400435_NA_LCV5p10_LCV3p5	HH00011B73v400328_NA_LCV5p6_LCV3p5	0	16720	49527
Zm00001d003019	HH00011B73v400328_NA_LCV5p6_LCV3p5	HH00004B73v400515_NA_LCV5p10_LCV3p10	0	33937	8413
Zm00001d003021	HH00004B73v400515_NA_LCV5p10_LCV3p10	HH00004B73v400516_NA_LCV5p10_LCV3p10	1	14994	6981
Zm00001d003023	HH00004B73v400516_NA_LCV5p10_LCV3p10	HH00001B73v401315_NA_LCV5p7_LCV3p10	0	21751	11456
Zm00001d003020	HH00011B73v400328_NA_LCV5p6_LCV3p5	HH00004B73v400516_NA_LCV5p10_LCV3p10	0	49748	33090
Zm00001d003022	HH00004B73v400515_NA_LCV5p10_LCV3p10	HH00001B73v401315_NA_LCV5p7_LCV3p10	0	25498	44331
Zm00001d003024	HH00001B73v401316_NA_LCV5p21_LCV3p10	HH00002B73v401286_Hip1_LCV5p8_LCV3p18	0	6816	18859
Zm00001d003044	HH00002B73v401290_Hip1_LCV5p12_LCV3p18	HH00005B73v402343_NA_LCV5p7_LCV3p5	0	2965	12639
Zm00001d003045	HH00005B73v400436_NA_LCV5p11_LCV3p5	HH00006B73v400222_NA_LCV5p15_LCV3p5	0	14479	1252
Zm00001d003046	HH00006B73v400222_NA_LCV5p15_LCV3p5	HH00001B73v407116_NA_LCV5p8_LCV3p10	0	36494	18269
Zm00001d003058	HH00244B73v400003_NA_LCV5p7_LCV3p5	HH00021B73v400096_NA_LCV5p6_LCV3p5	0	596	101890
Zm00001d003059	HH00244B73v400003_NA_LCV5p7_LCV3p5	HH00021B73v400096_NA_LCV5p6_LCV3p5	0	4982	96913
Zm00001d003066	HH00004B73v402470_NA_LCV5p11_LCV3p10	HH00002B73v401292_Hip1_LCV5p8_LCV3p43	0	9534	100162
