Gene	UpstreamTE	DownstreamTE	SameFam	UpstreamBP	DownstreamBP
Zm00001d001943	TH00358B73v400080_TSDlen3_TIRlen14	TH00058B73v400135_TSDlen3_TIRlen14	0	43973	4951
Zm00001d001944	TH00358B73v400080_TSDlen3_TIRlen14	TH00058B73v400135_TSDlen3_TIRlen14	0	48135	648
Zm00001d001961	TA00204B73v400044_TSDlen8_TIRlen11	TA00374B73v400002_TSDlen8_TIRlen11	0	21259	11864
Zm00001d001963	TH00389B73v400182_TSDlen3_TIRlen14	TA00163B73v400562_TSDlen8_TIRlen11	0	3218	2935
Zm00001d001964	TA00163B73v400562_TSDlen8_TIRlen11	TA00204B73v400013_TSDlen8_TIRlen11	0	6620	9236
Zm00001d002013	TH00409B73v400234_TSDlen3_TIRlen14	TA00165B73v400028_TSDlen8_TIRlen11	0	10729	45872
Zm00001d002019	TA00165B73v400027_TSDlen8_TIRlen11	TH00331B73v400002_TSDlen3_TIRlen14	0	35041	199546
Zm00001d002020	TA00165B73v400027_TSDlen8_TIRlen11	TH00331B73v400002_TSDlen3_TIRlen14	0	82987	151447
Zm00001d002014	TH00409B73v400234_TSDlen3_TIRlen14	TA00165B73v400028_TSDlen8_TIRlen11	0	53775	3749
Zm00001d002015	TH00409B73v400234_TSDlen3_TIRlen14	TA00165B73v400028_TSDlen8_TIRlen11	0	57108	419
Zm00001d002016	TA00165B73v400028_TSDlen8_TIRlen11	TA00165B73v400027_TSDlen8_TIRlen11	1	4256	3748
Zm00001d002017	TA00165B73v400028_TSDlen8_TIRlen11	TA00165B73v400027_TSDlen8_TIRlen11	1	7589	418
Zm00001d002018	TA00165B73v400027_TSDlen8_TIRlen11	TH00331B73v400002_TSDlen3_TIRlen14	0	4256	227300
Zm00001d002055	TH00035B73v400006_TSDlen3_TIRlen14	TA00286B73v400015_TSDlen8_TIRlen11	0	219380	7045
Zm00001d002057	TH00035B73v400006_TSDlen3_TIRlen14	TA00286B73v400015_TSDlen8_TIRlen11	0	221598	4800
Zm00001d002066	TA00284B73v400115_TSDlen8_TIRlen11	TA00295B73v400106_TSDlen8_TIRlen11	0	87953	1839
Zm00001d002067	TA00163B73v400096_TSDlen8_TIRlen11	TA00295B73v400125_TSDlen8_TIRlen11	0	17277	1198
Zm00001d002069	TA00263B73v400048_TSDlen8_TIRlen11	TH00102B73v400070_TSDlen3_TIRlen14	0	40833	153012
Zm00001d002071	TA00263B73v400048_TSDlen8_TIRlen11	TH00102B73v400070_TSDlen3_TIRlen14	0	82274	111574
Zm00001d002072	TA00263B73v400048_TSDlen8_TIRlen11	TH00102B73v400070_TSDlen3_TIRlen14	0	89693	103847
Zm00001d002074	TA00263B73v400048_TSDlen8_TIRlen11	TH00102B73v400070_TSDlen3_TIRlen14	0	124663	69128
Zm00001d002093	TA00105B73v400001_TSDlen8_TIRlen11	TA00323B73v400002_TSDlen8_TIRlen11	0	80396	74993
Zm00001d002094	TA00105B73v400001_TSDlen8_TIRlen11	TA00323B73v400002_TSDlen8_TIRlen11	0	82501	72702
Zm00001d002132	TA00323B73v400002_TSDlen8_TIRlen11	TA00118B73v400015_TSDlen8_TIRlen11	0	490723	7092
Zm00001d002133	TA00323B73v400002_TSDlen8_TIRlen11	TA00118B73v400015_TSDlen8_TIRlen11	0	496679	1073
Zm00001d002137	TA00118B73v400015_TSDlen8_TIRlen11	TM00299B73v400093_TSDlen9_TIRlen40	0	63692	40031
Zm00001d002138	TA00118B73v400015_TSDlen8_TIRlen11	TM00299B73v400093_TSDlen9_TIRlen40	0	75119	29092
Zm00001d002158	TA00310B73v400010_TSDlen8_TIRlen11	TA00163B73v400376_TSDlen8_TIRlen11	0	11207	78210
Zm00001d002159	TA00310B73v400010_TSDlen8_TIRlen11	TA00163B73v400376_TSDlen8_TIRlen11	0	13530	75872
Zm00001d002160	TA00310B73v400010_TSDlen8_TIRlen11	TA00163B73v400376_TSDlen8_TIRlen11	0	18148	71293
Zm00001d002161	TA00310B73v400010_TSDlen8_TIRlen11	TA00163B73v400376_TSDlen8_TIRlen11	0	20538	68825
Zm00001d002168	TA00290B73v400005_TSDlen8_TIRlen11	TH00460B73v400068_TSDlen3_TIRlen14	0	36360	2631
Zm00001d002172	TT12629B73v400001_TSDlen2_TIRlen12	TX11533B73v400025_TSDlen3_TIRlen14	0	8092	358631
Zm00001d002173	TT12629B73v400001_TSDlen2_TIRlen12	TX11533B73v400025_TSDlen3_TIRlen14	0	90205	283301
Zm00001d002174	TT12629B73v400001_TSDlen2_TIRlen12	TX11533B73v400025_TSDlen3_TIRlen14	0	137539	229119
Zm00001d002178	TT12629B73v400001_TSDlen2_TIRlen12	TX11533B73v400025_TSDlen3_TIRlen14	0	198020	173501
Zm00001d002181	TT12629B73v400001_TSDlen2_TIRlen12	TX11533B73v400025_TSDlen3_TIRlen14	0	297127	76515
Zm00001d002179	TT12629B73v400001_TSDlen2_TIRlen12	TX11533B73v400025_TSDlen3_TIRlen14	0	276234	98031
Zm00001d002182	TT12629B73v400001_TSDlen2_TIRlen12	TX11533B73v400025_TSDlen3_TIRlen14	0	302232	72273
Zm00001d002192	TM00257B73v400297_TSDlen3_TIRlen14	TA00180B73v400015_TSDlen8_TIRlen11	0	28220	20
Zm00001d002193	TM00257B73v400297_TSDlen3_TIRlen14	TA00180B73v400015_TSDlen8_TIRlen11	0	28258	202
Zm00001d002198	TC00122B73v400101_TSDlen3_TIRlen13	TM00800B73v400037_TSDlen9_TIRlen40	0	507	282171
Zm00001d002199	TM00796B73v400022_TSDlen9_TIRlen40	TH00233B73v400019_TSDlen3_TIRlen14	0	179	17079
Zm00001d002202	TH00233B73v400019_TSDlen3_TIRlen14	TH00442B73v400008_TSDlen3_TIRlen14	0	83716	13820
Zm00001d002208	TH00442B73v400008_TSDlen3_TIRlen14	TH00337B73v400001_TSDlen3_TIRlen14	0	7344	44589
Zm00001d002214	TH00337B73v400001_TSDlen3_TIRlen14	TH00442B73v400015_TSDlen3_TIRlen14	0	10003	84379
Zm00001d002221	TH00337B73v400001_TSDlen3_TIRlen14	TH00442B73v400015_TSDlen3_TIRlen14	0	71897	22484
Zm00001d002228	TH00442B73v400015_TSDlen3_TIRlen14	TA00113B73v400003_TSDlen8_TIRlen11	0	7314	48665
Zm00001d002203	TH00233B73v400019_TSDlen3_TIRlen14	TH00442B73v400008_TSDlen3_TIRlen14	0	88372	9731
Zm00001d002209	TH00442B73v400008_TSDlen3_TIRlen14	TH00337B73v400001_TSDlen3_TIRlen14	0	33514	19229
Zm00001d002215	TH00337B73v400001_TSDlen3_TIRlen14	TH00442B73v400015_TSDlen3_TIRlen14	0	14193	80998
Zm00001d002223	TH00337B73v400001_TSDlen3_TIRlen14	TH00442B73v400015_TSDlen3_TIRlen14	0	85479	9712
Zm00001d002229	TH00442B73v400015_TSDlen3_TIRlen14	TA00113B73v400003_TSDlen8_TIRlen11	0	11461	45327
Zm00001d002204	TH00233B73v400019_TSDlen3_TIRlen14	TH00442B73v400008_TSDlen3_TIRlen14	0	92310	5926
Zm00001d002205	TH00233B73v400019_TSDlen3_TIRlen14	TH00442B73v400008_TSDlen3_TIRlen14	0	96066	1462
Zm00001d002211	TH00442B73v400008_TSDlen3_TIRlen14	TH00337B73v400001_TSDlen3_TIRlen14	0	50703	1468
Zm00001d002216	TH00337B73v400001_TSDlen3_TIRlen14	TH00442B73v400015_TSDlen3_TIRlen14	0	18087	71147
Zm00001d002217	TH00337B73v400001_TSDlen3_TIRlen14	TH00442B73v400015_TSDlen3_TIRlen14	0	28499	64724
Zm00001d002224	TH00337B73v400001_TSDlen3_TIRlen14	TH00442B73v400015_TSDlen3_TIRlen14	0	89399	5925
Zm00001d002225	TH00337B73v400001_TSDlen3_TIRlen14	TH00442B73v400015_TSDlen3_TIRlen14	0	93154	1462
Zm00001d002230	TH00442B73v400015_TSDlen3_TIRlen14	TA00113B73v400003_TSDlen8_TIRlen11	0	32677	24472
Zm00001d002231	TH00442B73v400015_TSDlen3_TIRlen14	TA00113B73v400003_TSDlen8_TIRlen11	0	45848	10371
Zm00001d002232	TH00442B73v400015_TSDlen3_TIRlen14	TA00113B73v400003_TSDlen8_TIRlen11	0	51181	5035
Zm00001d002207	TH00442B73v400008_TSDlen3_TIRlen14	TH00337B73v400001_TSDlen3_TIRlen14	0	6648	46330
Zm00001d002220	TH00337B73v400001_TSDlen3_TIRlen14	TH00442B73v400015_TSDlen3_TIRlen14	0	71237	24225
Zm00001d002227	TH00442B73v400015_TSDlen3_TIRlen14	TA00113B73v400003_TSDlen8_TIRlen11	0	6654	50405
Zm00001d002254	TA00163B73v400176_TSDlen8_TIRlen11	TH00163B73v400594_TSDlen3_TIRlen14	0	767	1885
Zm00001d002255	TA00163B73v400176_TSDlen8_TIRlen11	TH00163B73v400594_TSDlen3_TIRlen14	0	795	1866
Zm00001d002260	TH00163B73v400594_TSDlen3_TIRlen14	TX10309B73v400009_TSDlen3_TIRlen14	0	40662	41353
Zm00001d002261	TH00163B73v400594_TSDlen3_TIRlen14	TX10309B73v400009_TSDlen3_TIRlen14	0	45092	36172
Zm00001d002349	TA00156B73v400034_TSDlen8_TIRlen11	TA00181B73v400002_TSDlen8_TIRlen11	0	46573	98838
Zm00001d002350	TA00156B73v400034_TSDlen8_TIRlen11	TA00181B73v400002_TSDlen8_TIRlen11	0	58668	88298
Zm00001d002351	TA00156B73v400034_TSDlen8_TIRlen11	TA00181B73v400002_TSDlen8_TIRlen11	0	88059	53487
Zm00001d002393	TH00389B73v400154_TSDlen3_TIRlen14	TT00048B73v400011_TSDlen2_TIRlen12	0	164066	331
Zm00001d002394	TC00030B73v400042_TSDlen3_TIRlen13	TH00348B73v400041_TSDlen3_TIRlen14	0	16290	5649
Zm00001d002397	TH00442B73v400026_TSDlen3_TIRlen14	TH00389B73v400129_TSDlen3_TIRlen14	0	44954	97846
Zm00001d002400	TH00442B73v400026_TSDlen3_TIRlen14	TH00389B73v400129_TSDlen3_TIRlen14	0	71664	71135
Zm00001d002398	TH00442B73v400026_TSDlen3_TIRlen14	TH00389B73v400129_TSDlen3_TIRlen14	0	46211	99439
Zm00001d002401	TH00442B73v400026_TSDlen3_TIRlen14	TH00389B73v400129_TSDlen3_TIRlen14	0	72921	72729
Zm00001d002399	TH00442B73v400026_TSDlen3_TIRlen14	TH00389B73v400129_TSDlen3_TIRlen14	0	55574	86579
Zm00001d002402	TH00442B73v400026_TSDlen3_TIRlen14	TH00389B73v400129_TSDlen3_TIRlen14	0	82333	60120
Zm00001d002410	TA00081B73v400001_TSDlen8_TIRlen11	TA00284B73v400134_TSDlen8_TIRlen11	0	62219	277020
Zm00001d002412	TA00081B73v400001_TSDlen8_TIRlen11	TA00284B73v400134_TSDlen8_TIRlen11	0	117328	222115
Zm00001d002434	TH00409B73v400118_TSDlen3_TIRlen14	TH12289B73v400044_TSDlen3_TIRlen14	0	28236	68887
Zm00001d002435	TH00409B73v400118_TSDlen3_TIRlen14	TH12289B73v400044_TSDlen3_TIRlen14	0	60546	37747
Zm00001d002436	TH12289B73v400044_TSDlen3_TIRlen14	TH00311B73v400081_TSDlen3_TIRlen14	0	1476	16893
Zm00001d002446	TA00196B73v400001_TSDlen8_TIRlen11	TM00268B73v400049_TSDlen9_TIRlen40	0	11675	306742
Zm00001d002447	TA00196B73v400001_TSDlen8_TIRlen11	TM00268B73v400049_TSDlen9_TIRlen40	0	37904	278882
Zm00001d002473	TM00268B73v400049_TSDlen9_TIRlen40	TH00036B73v400008_TSDlen3_TIRlen14	0	340944	4681
Zm00001d002474	TH00036B73v400008_TSDlen3_TIRlen14	TH00249B73v400042_TSDlen3_TIRlen14	0	33060	67011
Zm00001d002514	TH00058B73v400091_TSDlen3_TIRlen14	TX10001B73v400019_TSDlen10_TIRlen10	0	10805	173440
Zm00001d002515	TH00058B73v400091_TSDlen3_TIRlen14	TX10001B73v400019_TSDlen10_TIRlen10	0	84304	98678
Zm00001d002520	TX10001B73v400019_TSDlen10_TIRlen10	TM00473B73v400090_TSDlen9_TIRlen40	0	56804	96925
Zm00001d002521	TX10001B73v400019_TSDlen10_TIRlen10	TM00473B73v400090_TSDlen9_TIRlen40	0	64283	89488
Zm00001d002522	TX10001B73v400019_TSDlen10_TIRlen10	TM00473B73v400090_TSDlen9_TIRlen40	0	68046	85680
Zm00001d002523	TX10001B73v400019_TSDlen10_TIRlen10	TM00473B73v400090_TSDlen9_TIRlen40	0	103830	49171
Zm00001d002530	TM00473B73v400100_TSDlen9_TIRlen40	TH12390B73v400003_TSDlen3_TIRlen13	0	4739	194336
Zm00001d002543	TH00118B73v400214_TSDlen3_TIRlen14	TA00284B73v400112_TSDlen8_TIRlen11	0	8358	992
Zm00001d002546	TH00434B73v400197_TSDlen3_TIRlen14	TH12419B73v400002_TSDlen10_TIRlen10	0	58424	87012
Zm00001d002556	TA00283B73v400122_TSDlen8_TIRlen11	TH13012B73v400004_TSDlen3_TIRlen14	0	69559	3319
Zm00001d002557	TA00283B73v400122_TSDlen8_TIRlen11	TH13012B73v400004_TSDlen3_TIRlen14	0	71066	1794
Zm00001d002568	TA00169B73v400129_TSDlen8_TIRlen11	TH11637B73v400028_TSDlen3_TIRlen14	0	46247	69892
Zm00001d002576	TH00051B73v400010_TSDlen3_TIRlen14	TH00378B73v400031_TSDlen3_TIRlen14	0	183695	200381
Zm00001d002570	TA00169B73v400129_TSDlen8_TIRlen11	TH11637B73v400028_TSDlen3_TIRlen14	0	98840	16302
Zm00001d002572	TH11637B73v400028_TSDlen3_TIRlen14	TH00051B73v400010_TSDlen3_TIRlen14	0	6143	27732
Zm00001d002618	TH12289B73v400045_TSDlen3_TIRlen14	TX11532B73v400022_TSDlen3_TIRlen13	0	4447	67659
Zm00001d002620	TH12289B73v400045_TSDlen3_TIRlen14	TX11532B73v400022_TSDlen3_TIRlen13	0	18327	53809
Zm00001d002625	TA00361B73v400005_TSDlen8_TIRlen11	TC00119B73v400005_TSDlen3_TIRlen13	0	63221	86266
Zm00001d002631	TC00119B73v400005_TSDlen3_TIRlen13	TH00458B73v400018_TSDlen3_TIRlen14	0	311497	19114
Zm00001d002626	TA00361B73v400005_TSDlen8_TIRlen11	TC00119B73v400005_TSDlen3_TIRlen13	0	104503	46650
Zm00001d002629	TC00119B73v400005_TSDlen3_TIRlen13	TH00458B73v400018_TSDlen3_TIRlen14	0	85730	246948
Zm00001d002698	TA00163B73v400166_TSDlen8_TIRlen11	TM00266B73v400004_TSDlen9_TIRlen40	0	72720	307198
Zm00001d002699	TA00163B73v400166_TSDlen8_TIRlen11	TM00266B73v400004_TSDlen9_TIRlen40	0	81061	298947
Zm00001d002705	TM00266B73v400004_TSDlen9_TIRlen40	TX11532B73v400023_TSDlen3_TIRlen14	0	2406	176508
Zm00001d002708	TM00266B73v400004_TSDlen9_TIRlen40	TX11532B73v400023_TSDlen3_TIRlen14	0	99732	77297
Zm00001d002727	TH00409B73v400283_TSDlen3_TIRlen14	TH00051B73v400036_TSDlen3_TIRlen14	0	63174	177274
Zm00001d002728	TT00048B73v400014_TSDlen10_TIRlen10	TH00051B73v400036_TSDlen3_TIRlen14	0	17879	157272
Zm00001d002729	TT00048B73v400014_TSDlen10_TIRlen10	TH00051B73v400036_TSDlen3_TIRlen14	0	54443	121763
Zm00001d002744	TA00283B73v400095_TSDlen8_TIRlen11	TA00293B73v400011_TSDlen8_TIRlen11	0	92563	7573
Zm00001d002747	TH11592B73v400001_TSDlen3_TIRlen13	TA00365B73v400005_TSDlen8_TIRlen11	0	673	14624
Zm00001d002748	TH11592B73v400001_TSDlen3_TIRlen13	TA00365B73v400005_TSDlen8_TIRlen11	0	6688	8915
Zm00001d002760	TM00299B73v400043_TSDlen9_TIRlen40	TH12289B73v400047_TSDlen3_TIRlen14	0	142661	38995
Zm00001d002761	TH12289B73v400047_TSDlen3_TIRlen14	TA00295B73v400033_TSDlen8_TIRlen11	0	3001	241794
Zm00001d002762	TH12289B73v400047_TSDlen3_TIRlen14	TA00295B73v400033_TSDlen8_TIRlen11	0	72266	172637
Zm00001d002772	TA00295B73v400033_TSDlen8_TIRlen11	TA00234B73v400127_TSDlen8_TIRlen11	0	34039	353
Zm00001d002773	TA00234B73v400127_TSDlen8_TIRlen11	TA00295B73v400041_TSDlen8_TIRlen11	0	40955	113587
Zm00001d002812	TM00473B73v400107_TSDlen9_TIRlen40	TM00257B73v400242_TSDlen9_TIRlen40	0	228061	62975
Zm00001d002814	TM00473B73v400107_TSDlen9_TIRlen40	TA00295B73v400029_TSDlen8_TIRlen11	0	293200	305873
Zm00001d002847	TA00169B73v400103_TSDlen8_TIRlen11	TC00063B73v400012_TSDlen3_TIRlen13	0	190659	93235
Zm00001d002848	TA00169B73v400103_TSDlen8_TIRlen11	TC00063B73v400012_TSDlen3_TIRlen13	0	235287	47921
Zm00001d002886	TM00555B73v400016_TSDlen9_TIRlen40	TX11533B73v400026_TSDlen3_TIRlen13	0	270735	77134
Zm00001d002887	TM00555B73v400016_TSDlen9_TIRlen40	TX11533B73v400026_TSDlen3_TIRlen13	0	294867	50683
Zm00001d002888	TX11533B73v400026_TSDlen3_TIRlen13	TX11533B73v400027_TSDlen3_TIRlen13	1	34053	13816
Zm00001d002893	TH00489B73v400048_TSDlen3_TIRlen14	TH00351B73v400072_TSDlen3_TIRlen14	0	95173	38185
Zm00001d002897	TH12290B73v400002_TSDlen3_TIRlen14	TH00486B73v400001_TSDlen3_TIRlen14	0	217	57325
Zm00001d002898	TH12290B73v400002_TSDlen3_TIRlen14	TH00486B73v400001_TSDlen3_TIRlen14	0	3969	53654
Zm00001d002899	TH12290B73v400002_TSDlen3_TIRlen14	TH00486B73v400001_TSDlen3_TIRlen14	0	21289	36895
Zm00001d002901	TH00486B73v400001_TSDlen3_TIRlen14	TM00257B73v400200_TSDlen9_TIRlen40	0	573	101973
Zm00001d002902	TH00486B73v400001_TSDlen3_TIRlen14	TM00257B73v400200_TSDlen9_TIRlen40	0	14417	84751
Zm00001d002907	TA00070B73v400001_TSDlen8_TIRlen11	TM00628B73v400002_TSDlen9_TIRlen40	0	15215	323851
Zm00001d002915	TA00070B73v400001_TSDlen8_TIRlen11	TM00628B73v400002_TSDlen9_TIRlen40	0	79281	256868
Zm00001d002912	TA00070B73v400001_TSDlen8_TIRlen11	TM00628B73v400002_TSDlen9_TIRlen40	0	67027	272218
Zm00001d002916	TA00070B73v400001_TSDlen8_TIRlen11	TM00628B73v400002_TSDlen9_TIRlen40	0	86181	253073
Zm00001d002958	TH00409B73v400273_TSDlen3_TIRlen14	TA00365B73v400002_TSDlen8_TIRlen11	0	4122	205087
Zm00001d002959	TH00409B73v400273_TSDlen3_TIRlen14	TA00365B73v400002_TSDlen8_TIRlen11	0	8107	201063
Zm00001d002972	TA00365B73v400002_TSDlen8_TIRlen11	TA00334B73v400082_TSDlen8_TIRlen11	0	123339	21423
Zm00001d002974	TH00162B73v400018_TSDlen3_TIRlen14	TA00364B73v400006_TSDlen8_TIRlen11	0	6571	127034
Zm00001d003015	TT10938B73v400001_TSDlen2_TIRlen12	TA00129B73v400003_TSDlen8_TIRlen11	0	3502	45587
Zm00001d003016	TA00129B73v400003_TSDlen8_TIRlen11	TH00327B73v400039_TSDlen3_TIRlen14	0	21497	10309
Zm00001d003019	TH00327B73v400039_TSDlen3_TIRlen14	TH00118B73v400215_TSDlen3_TIRlen14	0	75647	32034
Zm00001d003021	TH00327B73v400039_TSDlen3_TIRlen14	TA00163B73v400472_TSDlen8_TIRlen11	0	114384	135
Zm00001d003023	TA00163B73v400472_TSDlen8_TIRlen11	TH00409B73v400219_TSDlen3_TIRlen14	0	35850	413661
Zm00001d003020	TH00327B73v400039_TSDlen3_TIRlen14	TH00118B73v400215_TSDlen3_TIRlen14	0	91458	23282
Zm00001d003022	TA00163B73v400472_TSDlen8_TIRlen11	TH00409B73v400219_TSDlen3_TIRlen14	0	6154	446536
Zm00001d003024	TA00163B73v400472_TSDlen8_TIRlen11	TH00409B73v400219_TSDlen3_TIRlen14	0	63536	388925
Zm00001d003044	TH00409B73v400219_TSDlen3_TIRlen14	TT11720B73v400003_TSDlen2_TIRlen12	0	19246	129876
Zm00001d003045	TH00409B73v400219_TSDlen3_TIRlen14	TT11720B73v400003_TSDlen2_TIRlen12	0	84188	59457
Zm00001d003046	TH00409B73v400219_TSDlen3_TIRlen14	TT11051B73v400002_TSDlen3_TIRlen13	0	148154	234794
Zm00001d003058	TH00163B73v400620_TSDlen3_TIRlen14	TH15473B73v400001_TSDlen3_TIRlen13	0	32692	55343
Zm00001d003059	TH00163B73v400620_TSDlen3_TIRlen14	TH15473B73v400001_TSDlen3_TIRlen13	0	37078	50366
Zm00001d003066	TH12645B73v400002_TSDlen3_TIRlen13	TA00254B73v400009_TSDlen2_TIRlen12	0	7857	44109
Zm00001d003067	TH12645B73v400002_TSDlen3_TIRlen13	TA00254B73v400009_TSDlen2_TIRlen12	0	41791	10360
Zm00001d003069	TA00249B73v400010_TSDlen8_TIRlen11	TH00163B73v400614_TSDlen3_TIRlen14	0	2545	3340
Zm00001d003070	TA00249B73v400010_TSDlen8_TIRlen11	TX10308B73v400008_TSDlen3_TIRlen14	0	6855	4468
Zm00001d003140	TX10002B73v400015_TSDlen3_TIRlen13	TT10986B73v400001_TSDlen2_TIRlen12	0	201265	39315
Zm00001d003142	TX10002B73v400015_TSDlen3_TIRlen13	TT10986B73v400001_TSDlen2_TIRlen12	0	222338	18443
Zm00001d003144	TT10986B73v400001_TSDlen2_TIRlen12	TH00358B73v400026_TSDlen3_TIRlen14	0	71226	214224
Zm00001d003151	TA00098B73v400020_TSDlen8_TIRlen11	TA00234B73v400076_TSDlen8_TIRlen11	0	68206	156322
Zm00001d003155	TA00098B73v400020_TSDlen8_TIRlen11	TA00234B73v400076_TSDlen8_TIRlen11	0	179384	45810
Zm00001d003173	TM00257B73v400265_TSDlen9_TIRlen40	TM00257B73v400259_TSDlen9_TIRlen40	1	397	17702
Zm00001d003174	TM00257B73v400259_TSDlen9_TIRlen40	TA00368B73v400007_TSDlen8_TIRlen11	0	397	203278
Zm00001d003183	TA00145B73v400060_TSDlen8_TIRlen11	TH00367B73v400004_TSDlen3_TIRlen14	0	27505	146062
Zm00001d003184	TA00145B73v400060_TSDlen8_TIRlen11	TH00367B73v400004_TSDlen3_TIRlen14	0	68150	105150
Zm00001d003185	TA00145B73v400060_TSDlen8_TIRlen11	TH00367B73v400004_TSDlen3_TIRlen14	0	88743	79045
Zm00001d003186	TA00145B73v400060_TSDlen8_TIRlen11	TH00367B73v400004_TSDlen3_TIRlen14	0	128368	44839
Zm00001d003187	TA00145B73v400060_TSDlen8_TIRlen11	TH00367B73v400004_TSDlen3_TIRlen14	0	132836	39845
Zm00001d003188	TA00145B73v400060_TSDlen8_TIRlen11	TH00367B73v400004_TSDlen3_TIRlen14	0	136549	37334
Zm00001d003190	TA00145B73v400060_TSDlen8_TIRlen11	TH00367B73v400004_TSDlen3_TIRlen14	0	163640	10176
Zm00001d003191	TA00145B73v400060_TSDlen8_TIRlen11	TH00367B73v400004_TSDlen3_TIRlen14	0	173848	797
Zm00001d003217	TA00173B73v400011_TSDlen8_TIRlen11	TA00234B73v400173_TSDlen8_TIRlen11	0	70908	55972
Zm00001d003219	TA00234B73v400173_TSDlen8_TIRlen11	TH00129B73v400021_TSDlen3_TIRlen14	0	40401	254100
Zm00001d003232	TH00409B73v400252_TSDlen3_TIRlen14	TX11532B73v400025_TSDlen10_TIRlen15	0	959	54976
Zm00001d003234	TH00102B73v400088_TSDlen3_TIRlen14	TC00030B73v400079_TSDlen3_TIRlen13	0	36103	62442
Zm00001d003235	TC00030B73v400079_TSDlen3_TIRlen13	TH00102B73v400131_TSDlen3_TIRlen14	0	2430	142224
Zm00001d003237	TC00030B73v400079_TSDlen3_TIRlen13	TH00102B73v400131_TSDlen3_TIRlen14	0	102697	41816
Zm00001d003240	TH00102B73v400131_TSDlen3_TIRlen14	TH00118B73v400127_TSDlen3_TIRlen14	0	291	723
Zm00001d003277	TH00226B73v400036_TSDlen3_TIRlen14	TH00226B73v400047_TSDlen3_TIRlen14	1	297274	1614
Zm00001d003280	TH00226B73v400046_TSDlen3_TIRlen14	TH00226B73v400045_TSDlen3_TIRlen14	1	46261	1628
