Gene	UpstreamTE	DownstreamTE	SameFam	UpstreamBP	DownstreamBP
Zm00001d002572	IT00001B73v400009_jare	IL00008B73v400002_dager	0	15626743	2744404
Zm00001d002618	IT00001B73v400009_jare	IL00008B73v400002_dager	0	16921065	1453417
Zm00001d002620	IT00001B73v400009_jare	IL00008B73v400002_dager	0	16934945	1439567
Zm00001d002625	IT00001B73v400009_jare	IL00008B73v400002_dager	0	17110528	1260250
Zm00001d002631	IT00001B73v400009_jare	IL00008B73v400002_dager	0	17513389	855876
Zm00001d002626	IT00001B73v400009_jare	IL00008B73v400002_dager	0	17151810	1220634
Zm00001d002629	IT00001B73v400009_jare	IL00008B73v400002_dager	0	17287622	1083710
Zm00001d002698	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	1086387	34098671
Zm00001d002699	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	1094728	34090420
Zm00001d002705	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	1399220	33781680
Zm00001d002708	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	1496546	33682469
Zm00001d002727	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	2119697	33065280
Zm00001d002728	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	2139730	33045278
Zm00001d002729	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	2176294	33009769
Zm00001d002744	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	2900374	32286307
Zm00001d002747	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	2965504	32221081
Zm00001d002748	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	2971519	32215372
Zm00001d002760	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	3435054	31751219
Zm00001d002761	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	3478427	31707969
Zm00001d002762	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	3547692	31638812
Zm00001d002772	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	3755739	31430533
Zm00001d002773	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	3798473	31387555
Zm00001d002812	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	4982741	30201550
Zm00001d002814	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	5047880	30118493
Zm00001d002847	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	6061381	29122192
Zm00001d002848	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	6106009	29076878
Zm00001d002886	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	7338878	27845015
Zm00001d002887	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	7363010	27818564
Zm00001d002888	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	7453895	27731399
Zm00001d002893	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	7630476	27553977
Zm00001d002897	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	7708806	27476882
Zm00001d002898	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	7712558	27473211
Zm00001d002899	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	7729878	27456452
Zm00001d002901	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	7768497	27417812
Zm00001d002902	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	7782341	27400590
Zm00001d002907	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	7929254	27257182
Zm00001d002915	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	7993320	27190199
Zm00001d002912	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	7981066	27205549
Zm00001d002916	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	8000220	27186404
Zm00001d002958	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	9681143	25505060
Zm00001d002959	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	9685128	25501036
Zm00001d002972	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	10011293	25172650
Zm00001d002974	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	10080032	25102577
Zm00001d003015	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	11052914	24131762
Zm00001d003016	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	11123156	24060926
Zm00001d003019	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	11212509	23967022
Zm00001d003021	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	11251246	23932161
Zm00001d003023	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	11291446	23891966
Zm00001d003020	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	11228320	23958270
Zm00001d003022	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	11261750	23924841
Zm00001d003024	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	11319132	23867230
Zm00001d003044	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	11728462	23453460
Zm00001d003045	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	11793404	23383041
Zm00001d003046	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	11857370	23320338
Zm00001d003058	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	12293030	22891141
Zm00001d003059	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	12297416	22886164
Zm00001d003066	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	12618989	22563668
Zm00001d003067	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	12652923	22529919
Zm00001d003069	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	12694102	22490814
Zm00001d003070	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	12698412	22486365
Zm00001d003140	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	15019793	20165329
Zm00001d003142	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	15040866	20144457
Zm00001d003144	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	15132636	20052787
Zm00001d003151	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	15430062	19753534
Zm00001d003155	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	15541240	19643022
Zm00001d003173	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	16065326	19118728
Zm00001d003174	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	16086868	19097184
Zm00001d003183	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	16514910	18670933
Zm00001d003184	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	16555555	18630021
Zm00001d003185	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	16576148	18603916
Zm00001d003186	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	16615773	18569710
Zm00001d003187	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	16620241	18564716
Zm00001d003188	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	16623954	18562205
Zm00001d003190	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	16651045	18535047
Zm00001d003191	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	16661253	18525668
Zm00001d003217	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	17934408	17252153
Zm00001d003219	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	18031782	17155001
Zm00001d003232	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	18620297	16566540
Zm00001d003234	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	18739673	16447113
Zm00001d003235	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	18808048	16378798
Zm00001d003237	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	18908315	16278390
Zm00001d003240	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	18951196	16235560
Zm00001d003277	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	20157505	15025653
Zm00001d003280	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	20221023	14962306
Zm00001d003294	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	20692858	14492320
Zm00001d003295	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	20692858	14492911
Zm00001d003304	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	21082230	14102507
Zm00001d003306	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	21229120	13957684
Zm00001d003341	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	22471727	12714198
Zm00001d003342	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	22494544	12691282
Zm00001d003353	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	22855287	12331664
Zm00001d003355	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	23000341	12186533
Zm00001d003356	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	23005683	12169392
Zm00001d003357	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	23046742	12140191
Zm00001d003358	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	23113655	12073216
Zm00001d003363	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	23225036	11961460
Zm00001d003364	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	23230534	11956091
Zm00001d003365	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	23232896	11953499
Zm00001d003396	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	24382803	10803086
Zm00001d003397	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	24390049	10795840
Zm00001d003432	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	25792289	9392665
Zm00001d003434	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	25845731	9338674
Zm00001d003436	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	25947108	9238494
Zm00001d003468	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	26819189	8364061
Zm00001d003469	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	26823721	8359752
Zm00001d003471	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	26872324	8310196
Zm00001d003473	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	26923033	8259203
Zm00001d003482	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	27071170	8115898
Zm00001d003485	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	27199311	7987790
Zm00001d003483	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	27133086	8052665
Zm00001d003488	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	27341519	7844006
Zm00001d003497	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	27643097	7542987
Zm00001d003499	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	27703377	7482800
Zm00001d003501	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	27717307	7468219
Zm00001d003504	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	27772560	7412669
Zm00001d003524	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	28243239	6942195
Zm00001d003525	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	28297411	6883239
Zm00001d003566	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	29799660	5385691
Zm00001d003567	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	29870282	5315069
Zm00001d003605	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	31321658	3865021
Zm00001d003606	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	31394197	3790950
Zm00001d003607	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	31461630	3723528
Zm00001d003661	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	34572954	612334
Zm00001d003662	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	34651412	535594
Zm00001d003680	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	357760	101255323
Zm00001d003683	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	601064	101011982
Zm00001d003695	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	1265486	100348612
Zm00001d003696	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	1378366	100234513
Zm00001d003699	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	1532926	100082216
Zm00001d003701	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	1624878	99989127
Zm00001d003719	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	2737070	98878009
Zm00001d003722	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	2793111	98821974
Zm00001d003757	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	4138177	97476958
Zm00001d003760	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	4201742	97413504
Zm00001d003782	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	5581474	96032493
Zm00001d003783	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	5603637	96010581
Zm00001d003786	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	5752426	95857772
Zm00001d003791	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	5868233	95745106
Zm00001d003794	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	5956153	95657186
Zm00001d003850	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	8845556	92769000
Zm00001d003852	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	9168150	92446799
Zm00001d003859	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	9810311	91801260
Zm00001d003861	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	9828524	91782629
Zm00001d003866	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	10371213	91242508
Zm00001d003867	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	10409026	91205413
Zm00001d003939	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	16946150	84660083
Zm00001d003941	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	16995656	84614212
Zm00001d003949	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	17976421	83635419
Zm00001d003950	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	18174073	83437916
Zm00001d003954	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	18498926	83115444
Zm00001d003961	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	18816170	82799719
Zm00001d003962	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	18817338	82798554
Zm00001d004025	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	22976114	78638026
Zm00001d004033	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	23872948	77741192
Zm00001d004183	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	36296925	65318338
Zm00001d004184	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	36316723	65298540
Zm00001d004230	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	40452136	61150931
Zm00001d004234	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	40625845	60987223
Zm00001d004231	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	40468657	61146629
Zm00001d004232	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	40468913	61146847
Zm00001d004301	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	47995938	53618556
Zm00001d004305	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	48426725	53187728
Zm00001d004306	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	48505634	53108925
Zm00001d004308	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	48548599	53065864
Zm00001d004322	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	49432241	52183193
Zm00001d004326	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	49791109	51822242
Zm00001d004328	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	50038353	51577380
Zm00001d004331	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	50384784	51228536
Zm00001d004344	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	51670587	49944156
Zm00001d004346	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	51720399	49894344
Zm00001d004355	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	52355014	49259967
Zm00001d004364	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	53014319	48600770
Zm00001d004371	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	53171959	48442981
Zm00001d004387	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	54385633	47218968
Zm00001d004389	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	54556160	47058638
