Gene	UpstreamTE	DownstreamTE	SameFam	UpstreamBP	DownstreamBP
Zm00001d041977	HH00002B73v402218_Hip1_LCV5p11_LCV3p43	HH00016B73v400208_NA_LCV5p10_LCV3p6	0	12138	9013
Zm00001d041976	HH00003B73v403524_NA_LCV5p10_LCV3p6	HH00003B73v403525_NA_LCV5p6_LCV3p5	1	26231	3551
Zm00001d041973	HH00002B73v407696_Hip1_LCV5p12_LCV3p12	HH00003B73v403524_NA_LCV5p10_LCV3p6	0	14499	22966
Zm00001d041972	HH00002B73v407696_Hip1_LCV5p12_LCV3p12	HH00007B73v400310_NA_LCV5p10_LCV3p5	0	8860	804
Zm00001d021318	HH00003B73v402092_NA_LCV5p8_LCV3p5	HH01024B73v400001_NA_LCV5p5_LCV3p5	0	84058	19473
Zm00001d015572	HH00005B73v403035_NA_LCV5p6_LCV3p5	HH00006B73v400557_NA_LCV5p8_LCV3p5	0	135	83347
Zm00001d021313	HH00010B73v400250_NA_LCV5p6_LCV3p5	HH00003B73v404448_NA_LCV5p5_LCV3p6	0	50373	16448
Zm00001d021312	HH00005B73v401574_NA_LCV5p5_LCV3p5	HH00001B73v410019_NA_LCV5p5_LCV3p7	0	44470	2726
Zm00001d021311	HH00005B73v401574_NA_LCV5p5_LCV3p5	HH00001B73v410019_NA_LCV5p5_LCV3p7	0	42790	5232
Zm00001d015573	HH00005B73v403035_NA_LCV5p6_LCV3p5	HH00006B73v400557_NA_LCV5p8_LCV3p5	0	42910	39707
Zm00001d021316	HH00003B73v402092_NA_LCV5p8_LCV3p5	HH01024B73v400001_NA_LCV5p5_LCV3p5	0	23683	90071
Zm00001d021315	HH00003B73v402092_NA_LCV5p8_LCV3p5	HH01024B73v400001_NA_LCV5p5_LCV3p5	0	20967	92019
Zm00001d021314	HH00002B73v409663_Hip1_LCV5p7_LCV3p45	HH00005B73v403425_NA_LCV5p12_LCV3p5	0	8555	8681
Zm00001d012715	HH00002B73v405221_Hip1_LCV5p6_LCV3p13	HH00002B73v410262_Hip1_LCV5p7_LCV3p50	1	1889	2749
Zm00001d012714	HH00002B73v405221_Hip1_LCV5p6_LCV3p13	HH00002B73v410261_Hip1_LCV5p23_LCV3p19	1	156	637
Zm00001d012717	HH00002B73v410261_Hip1_LCV5p23_LCV3p19	HH00003B73v404697_NA_LCV5p5_LCV3p5	0	1127	14810
Zm00001d012716	HH00002B73v405221_Hip1_LCV5p6_LCV3p13	HH00002B73v410262_Hip1_LCV5p7_LCV3p50	1	3764	519
Zm00001d012711	HH00032B73v400032_NA_LCV5p7_LCV3p5	HH00795B73v400001_NA_LCV5p19_LCV3p6	0	44333	4640
Zm00001d012710	HH00032B73v400032_NA_LCV5p7_LCV3p5	HH00795B73v400001_NA_LCV5p19_LCV3p6	0	38766	9315
Zm00001d012713	HH00794B73v400001_NA_LCV5p9_LCV3p10	HH00002B73v410261_Hip1_LCV5p23_LCV3p19	0	1620	1759
Zm00001d012712	HH00002B73v405220_Hip1_LCV5p7_LCV3p49	HH00794B73v400001_NA_LCV5p9_LCV3p10	0	2420	3443
Zm00001d024644	HH00002B73v400159_Hip1_LCV5p12_LCV3p50	HH00004B73v400065_NA_LCV5p10_LCV3p10	0	28758	21646
Zm00001d012719	HH00003B73v404698_NA_LCV5p5_LCV3p6	HH00002B73v410263_Hip1_LCV5p25_LCV3p48	0	18871	17522
Zm00001d012718	HH00002B73v410262_Hip1_LCV5p7_LCV3p50	HH00003B73v404697_NA_LCV5p5_LCV3p5	0	3882	3649
Zm00001d016007	HH00008B73v401100_NA_LCV5p8_LCV3p5	HH00119B73v400005_NA_LCV5p5_LCV3p5	0	56781	36329
Zm00001d016006	HH00004B73v403128_NA_LCV5p6_LCV3p10	HH00008B73v401099_NA_LCV5p6_LCV3p5	0	39263	8101
Zm00001d016001	HH00003B73v401593_NA_LCV5p7_LCV3p5	HH00002B73v403490_Hip1_LCV5p9_LCV3p19	0	50907	77672
Zm00001d016000	HH00005B73v401206_NA_LCV5p9_LCV3p5	HH00009B73v400359_NA_LCV5p8_LCV3p9	0	71387	60306
Zm00001d016002	HH00004B73v403128_NA_LCV5p6_LCV3p10	HH00008B73v401099_NA_LCV5p6_LCV3p5	0	7783	43364
Zm00001d016009	HH00001B73v403768_NA_LCV5p8_LCV3p6	HH00002B73v408744_Hip1_LCV5p23_LCV3p26	0	25606	21683
Zm00001d016008	HH00006B73v400575_NA_LCV5p8_LCV3p5	HH00001B73v403768_NA_LCV5p8_LCV3p6	0	28431	6466
Zm00001d024645	HH00007B73v400024_NA_LCV5p5_LCV3p5	HH00004B73v400066_NA_LCV5p5_LCV3p10	0	23935	5098
Zm00001d023277	HH00001B73v400009_NA_LCV5p6_LCV3p5	HH00001B73v400010_NA_LCV5p8_LCV3p7	1	20206	30015
Zm00001d014719	HH00001B73v403482_NA_LCV5p8_LCV3p10	HH00006B73v401430_NA_LCV5p8_LCV3p5	0	25186	43845
Zm00001d014718	HH00001B73v403482_NA_LCV5p8_LCV3p10	HH00006B73v401430_NA_LCV5p8_LCV3p5	0	23687	55258
Zm00001d014717	HH00001B73v403482_NA_LCV5p8_LCV3p10	HH00006B73v401430_NA_LCV5p8_LCV3p5	0	21024	57223
Zm00001d014716	HH00001B73v403480_NA_LCV5p7_LCV3p7	HH00001B73v403481_NA_LCV5p9_LCV3p10	1	95128	16951
Zm00001d014715	HH00001B73v403480_NA_LCV5p7_LCV3p7	HH00001B73v403481_NA_LCV5p9_LCV3p10	1	90579	22952
Zm00001d014714	HH00001B73v403480_NA_LCV5p7_LCV3p7	HH00001B73v403481_NA_LCV5p9_LCV3p10	1	12882	103781
Zm00001d014712	HH00002B73v408623_Hip1_LCV5p8_LCV3p28	HH00123B73v400003_NA_LCV5p10_LCV3p7	0	26014	15544
Zm00001d014711	HH00002B73v408623_Hip1_LCV5p8_LCV3p28	HH00123B73v400003_NA_LCV5p10_LCV3p7	0	1702	39861
Zm00001d014710	HH00001B73v403478_NA_LCV5p17_LCV3p7	HH00002B73v408622_Hip1_LCV5p8_LCV3p50	0	12507	9347
Zm00001d020441	HH00005B73v403390_NA_LCV5p6_LCV3p5	HH00003B73v402046_NA_LCV5p10_LCV3p6	0	22795	15616
Zm00001d020442	HH00004B73v401605_NA_LCV5p13_LCV3p10	HH00006B73v401621_NA_LCV5p9_LCV3p5	0	6611	23725
Zm00001d020443	HH00004B73v401605_NA_LCV5p13_LCV3p10	HH00006B73v401621_NA_LCV5p9_LCV3p5	0	18877	11037
Zm00001d020444	HH00001B73v405080_NA_LCV5p6_LCV3p5	HH00001B73v409939_NA_LCV5p6_LCV3p5	1	30294	60397
Zm00001d020445	HH00001B73v405080_NA_LCV5p6_LCV3p5	HH00001B73v409939_NA_LCV5p6_LCV3p5	1	34440	56948
Zm00001d020446	HH00001B73v405080_NA_LCV5p6_LCV3p5	HH00001B73v409939_NA_LCV5p6_LCV3p5	1	39922	54239
Zm00001d020447	HH00001B73v405080_NA_LCV5p6_LCV3p5	HH00011B73v400474_NA_LCV5p5_LCV3p5	0	79288	30068
Zm00001d020448	HH00001B73v409939_NA_LCV5p6_LCV3p5	HH00011B73v400474_NA_LCV5p5_LCV3p5	0	14719	23972
Zm00001d020449	HH00034B73v400056_NA_LCV5p5_LCV3p5	HH00008B73v401189_NA_LCV5p7_LCV3p6	0	60702	21863
Zm00001d010874	HH00002B73v410083_Hip1_LCV5p13_LCV3p19	HH00002B73v405048_Hip1_LCV5p7_LCV3p50	1	105279	3002
Zm00001d010875	HH00002B73v410083_Hip1_LCV5p13_LCV3p19	HH00002B73v405049_Hip1_LCV5p8_LCV3p50	1	110941	8090
Zm00001d010872	HH00002B73v410083_Hip1_LCV5p13_LCV3p19	HH00002B73v405048_Hip1_LCV5p7_LCV3p50	1	50304	58374
Zm00001d010873	HH00002B73v410083_Hip1_LCV5p13_LCV3p19	HH00002B73v405048_Hip1_LCV5p7_LCV3p50	1	53139	57605
Zm00001d010870	HH00005B73v403586_NA_LCV5p8_LCV3p5	HH00002B73v410083_Hip1_LCV5p13_LCV3p19	0	33329	67047
Zm00001d010871	HH00002B73v410083_Hip1_LCV5p13_LCV3p19	HH00002B73v405048_Hip1_LCV5p7_LCV3p50	1	316	109789
Zm00001d025548	HH00003B73v402702_NA_LCV5p9_LCV3p6	HH00003B73v402703_NA_LCV5p14_LCV3p5	1	41581	15512
Zm00001d025549	HH00003B73v402702_NA_LCV5p9_LCV3p6	HH00003B73v402703_NA_LCV5p14_LCV3p5	1	58027	3127
Zm00001d049548	HH00002B73v402615_Hip1_LCV5p7_LCV3p38	HH00002B73v408001_Hip1_LCV5p13_LCV3p13	1	160	2028
Zm00001d017069	HH00008B73v401113_NA_LCV5p9_LCV3p5	HH00001B73v409054_NA_LCV5p12_LCV3p5	0	11580	105311
Zm00001d049544	HH00006B73v401314_NA_LCV5p9_LCV3p5	HH00004B73v402849_NA_LCV5p6_LCV3p10	0	63762	10236
Zm00001d049545	HH00002B73v402614_Hip1_LCV5p5_LCV3p12	HH00003B73v403694_NA_LCV5p6_LCV3p5	0	14266	32570
Zm00001d049546	HH00005B73v400867_NA_LCV5p13_LCV3p5	HH00002B73v402615_Hip1_LCV5p7_LCV3p38	0	19692	22721
Zm00001d049547	HH00005B73v400867_NA_LCV5p13_LCV3p5	HH00002B73v402615_Hip1_LCV5p7_LCV3p38	0	21294	19210
Zm00001d049540	HH00002B73v402613_Hip1_LCV5p9_LCV3p38	HH00001B73v402686_NA_LCV5p7_LCV3p7	0	16729	52526
Zm00001d049541	HH00002B73v402613_Hip1_LCV5p9_LCV3p38	HH00001B73v402686_NA_LCV5p7_LCV3p7	0	23965	47015
Zm00001d025544	HH00002B73v400287_Hip1_LCV5p22_LCV3p50	HH00003B73v402701_NA_LCV5p9_LCV3p6	0	2515	10763
Zm00001d049543	HH00004B73v400964_NA_LCV5p7_LCV3p10	HH00006B73v401314_NA_LCV5p9_LCV3p5	0	64004	20935
Zm00001d038269	HH00002B73v404160_Hip1_LCV5p11_LCV3p39	HH00002B73v409291_Hip1_LCV5p5_LCV3p13	1	42457	60815
Zm00001d027944	HH00002B73v406159_Hip1_LCV5p11_LCV3p51	HH00004B73v402157_NA_LCV5p5_LCV3p10	0	34677	12678
Zm00001d027945	HH00002B73v406159_Hip1_LCV5p11_LCV3p51	HH00004B73v402157_NA_LCV5p5_LCV3p10	0	39130	5505
Zm00001d027946	HH00004B73v402157_NA_LCV5p5_LCV3p10	HH00029B73v400037_NA_LCV5p10_LCV3p7	0	21343	57934
Zm00001d027947	HH00004B73v402157_NA_LCV5p5_LCV3p10	HH00029B73v400037_NA_LCV5p10_LCV3p7	0	67863	11645
Zm00001d027940	HH00002B73v406158_Hip1_LCV5p7_LCV3p50	HH00004B73v402157_NA_LCV5p5_LCV3p10	0	59902	49946
Zm00001d027941	HH00002B73v406159_Hip1_LCV5p11_LCV3p51	HH00004B73v402157_NA_LCV5p5_LCV3p10	0	3465	41634
Zm00001d027943	HH00002B73v406159_Hip1_LCV5p11_LCV3p51	HH00004B73v402157_NA_LCV5p5_LCV3p10	0	23620	16146
Zm00001d027948	HH00004B73v402157_NA_LCV5p5_LCV3p10	HH00005B73v402069_NA_LCV5p7_LCV3p5	0	82336	30161
Zm00001d027949	HH00029B73v400037_NA_LCV5p10_LCV3p7	HH00005B73v402069_NA_LCV5p7_LCV3p5	0	5369	17652
Zm00001d036414	HH00002B73v403961_Hip1_LCV5p25_LCV3p39	HH00034B73v400007_NA_LCV5p7_LCV3p5	0	20077	11826
Zm00001d036415	HH00002B73v403962_Hip1_LCV5p12_LCV3p36	HH00034B73v400007_NA_LCV5p7_LCV3p5	0	427	10558
Zm00001d036416	HH00034B73v400007_NA_LCV5p7_LCV3p5	HH01095B73v400001_NA_LCV5p6_LCV3p5	0	29928	28283
Zm00001d036417	HH00007B73v401164_NA_LCV5p7_LCV3p5	HH00008B73v401139_NA_LCV5p12_LCV3p6	0	66917	5274
Zm00001d036410	HH00004B73v403259_NA_LCV5p6_LCV3p10	HH00002B73v403959_Hip1_LCV5p8_LCV3p12	0	106531	22072
Zm00001d038263	HH00004B73v403338_NA_LCV5p8_LCV3p10	HH00492B73v400002_NA_LCV5p14_LCV3p5	0	664	5165
Zm00001d036412	HH00001B73v409505_NA_LCV5p6_LCV3p10	HH00002B73v403961_Hip1_LCV5p25_LCV3p39	0	56365	25854
Zm00001d036418	HH00007B73v401164_NA_LCV5p7_LCV3p5	HH00008B73v401139_NA_LCV5p12_LCV3p6	0	72270	3074
Zm00001d020998	HH00018B73v400195_NA_LCV5p7_LCV3p5	HH00003B73v402083_NA_LCV5p10_LCV3p7	0	33666	14876
Zm00001d048639	HH01606B73v400001_NA_LCV5p6_LCV3p6	HH00023B73v400020_NA_LCV5p9_LCV3p5	0	577581	19055
Zm00001d048635	HH00001B73v402586_NA_LCV5p14_LCV3p7	HH01606B73v400001_NA_LCV5p6_LCV3p6	0	5905	2731
Zm00001d048634	HH00002B73v402510_Hip1_LCV5p10_LCV3p12	HH00001B73v402585_NA_LCV5p10_LCV3p7	0	21188	1118
Zm00001d048637	HH01606B73v400001_NA_LCV5p6_LCV3p6	HH00023B73v400020_NA_LCV5p9_LCV3p5	0	538949	48398
Zm00001d048636	HH01606B73v400001_NA_LCV5p6_LCV3p6	HH00023B73v400020_NA_LCV5p9_LCV3p5	0	536365	63178
Zm00001d048631	HH00001B73v402584_NA_LCV5p5_LCV3p6	HH00004B73v400942_NA_LCV5p8_LCV3p10	0	209656	10407
Zm00001d048630	HH00001B73v402584_NA_LCV5p5_LCV3p6	HH00004B73v400942_NA_LCV5p8_LCV3p10	0	207935	14557
Zm00001d048633	HH00004B73v400942_NA_LCV5p8_LCV3p10	HH00002B73v402510_Hip1_LCV5p10_LCV3p12	0	19347	282
Zm00001d048632	HH00001B73v402584_NA_LCV5p5_LCV3p6	HH00002B73v402510_Hip1_LCV5p10_LCV3p12	0	217473	33288
Zm00001d003038	HH00002B73v401287_Hip1_LCV5p6_LCV3p5	HH00003B73v400654_NA_LCV5p16_LCV3p6	0	18781	12932
Zm00001d003039	HH00002B73v401288_Hip1_LCV5p8_LCV3p21	HH00003B73v400654_NA_LCV5p16_LCV3p6	0	2874	4864
Zm00001d003033	HH00003B73v400653_NA_LCV5p6_LCV3p5	HH00005B73v402342_NA_LCV5p14_LCV3p5	0	52604	9661
Zm00001d051301	HH00002B73v402873_Hip1_LCV5p23_LCV3p13	HH00005B73v400965_NA_LCV5p7_LCV3p5	0	38640	19072
Zm00001d003031	HH00002B73v401286_Hip1_LCV5p8_LCV3p18	HH00003B73v400651_NA_LCV5p8_LCV3p5	0	54944	58481
Zm00001d051307	HH00002B73v402876_Hip1_LCV5p5_LCV3p52	HH00002B73v402877_Hip1_LCV5p15_LCV3p10	1	7947	52991
Zm00001d003037	HH00002B73v401287_Hip1_LCV5p6_LCV3p5	HH00003B73v400654_NA_LCV5p16_LCV3p6	0	3511	27502
Zm00001d003034	HH00003B73v403166_NA_LCV5p19_LCV3p5	HH00002B73v401288_Hip1_LCV5p8_LCV3p21	0	15897	5894
Zm00001d003035	HH00002B73v401287_Hip1_LCV5p6_LCV3p5	HH00002B73v401288_Hip1_LCV5p8_LCV3p21	1	784	4018
Zm00001d016827	HH00001B73v409050_NA_LCV5p8_LCV3p10	HH00003B73v404070_NA_LCV5p5_LCV3p5	0	64292	75617
Zm00001d016826	HH00001B73v409050_NA_LCV5p8_LCV3p10	HH00003B73v404070_NA_LCV5p5_LCV3p5	0	62374	82474
Zm00001d016825	HH00001B73v409050_NA_LCV5p8_LCV3p10	HH00003B73v404070_NA_LCV5p5_LCV3p5	0	54935	85371
Zm00001d016824	HH00001B73v403889_NA_LCV5p5_LCV3p7	HH00272B73v400002_NA_LCV5p6_LCV3p7	0	23390	19384
Zm00001d016823	HH00002B73v408821_Hip1_LCV5p12_LCV3p7	HH00008B73v401108_NA_LCV5p6_LCV3p6	0	18519	3489
Zm00001d016822	HH00002B73v403604_Hip1_LCV5p10_LCV3p51	HH00008B73v401108_NA_LCV5p6_LCV3p6	0	220	4612
Zm00001d016821	HH00005B73v403099_NA_LCV5p5_LCV3p5	HH00002B73v408821_Hip1_LCV5p12_LCV3p7	0	52960	4847
Zm00001d016820	HH00005B73v403099_NA_LCV5p5_LCV3p5	HH00002B73v403604_Hip1_LCV5p10_LCV3p51	0	50101	9967
Zm00001d016828	HH00001B73v409050_NA_LCV5p8_LCV3p10	HH00003B73v404070_NA_LCV5p5_LCV3p5	0	81288	62756
Zm00001d022594	HH00003B73v402139_NA_LCV5p7_LCV3p6	HH00979B73v400001_NA_LCV5p7_LCV3p5	0	32740	47288
Zm00001d022595	HH00002B73v404695_Hip1_LCV5p9_LCV3p5	HH00979B73v400001_NA_LCV5p7_LCV3p5	0	8381	36851
Zm00001d022596	HH00002B73v404695_Hip1_LCV5p9_LCV3p5	HH00979B73v400001_NA_LCV5p7_LCV3p5	0	10369	33402
Zm00001d022597	HH00002B73v404695_Hip1_LCV5p9_LCV3p5	HH00979B73v400001_NA_LCV5p7_LCV3p5	0	15341	29550
Zm00001d022590	HH00475B73v400002_NA_LCV5p9_LCV3p5	HH00005B73v401610_NA_LCV5p12_LCV3p5	0	27411	27660
Zm00001d022591	HH00475B73v400002_NA_LCV5p9_LCV3p5	HH00005B73v401610_NA_LCV5p12_LCV3p5	0	66980	19028
Zm00001d022592	HH00475B73v400002_NA_LCV5p9_LCV3p5	HH00005B73v401610_NA_LCV5p12_LCV3p5	0	71502	16330
Zm00001d022593	HH00003B73v402139_NA_LCV5p7_LCV3p6	HH00002B73v404695_Hip1_LCV5p9_LCV3p5	0	26244	9012
Zm00001d022598	HH00002B73v404695_Hip1_LCV5p9_LCV3p5	HH00979B73v400001_NA_LCV5p7_LCV3p5	0	16708	25846
Zm00001d022599	HH00979B73v400001_NA_LCV5p7_LCV3p5	HH00003B73v404505_NA_LCV5p11_LCV3p5	0	44776	257980
Zm00001d008774	HH00002B73v404764_Hip1_LCV5p10_LCV3p52	HH00006B73v400801_NA_LCV5p8_LCV3p5	0	16113	22495
Zm00001d008777	HH00006B73v400801_NA_LCV5p8_LCV3p5	HH00005B73v403488_NA_LCV5p12_LCV3p5	0	34313	34561
Zm00001d008771	HH00002B73v404763_Hip1_LCV5p25_LCV3p52	HH00006B73v400801_NA_LCV5p8_LCV3p5	0	7719	39850
Zm00001d035270	HH00001B73v409195_NA_LCV5p7_LCV3p7	HH00001B73v404078_NA_LCV5p20_LCV3p7	1	28352	64445
Zm00001d027295	HH00002B73v406102_Hip1_LCV5p7_LCV3p18	HH00005B73v400146_NA_LCV5p6_LCV3p5	0	140036	62329
Zm00001d027296	HH00002B73v406102_Hip1_LCV5p7_LCV3p18	HH00005B73v400146_NA_LCV5p6_LCV3p5	0	144464	55475
Zm00001d003784	HH00006B73v400233_NA_LCV5p10_LCV3p5	HH00003B73v403203_NA_LCV5p9_LCV3p6	0	35377	41001
Zm00001d003785	HH00001B73v407181_NA_LCV5p6_LCV3p7	HH00097B73v400006_NA_LCV5p7_LCV3p8	0	3232	11722
Zm00001d003786	HH00097B73v400006_NA_LCV5p7_LCV3p8	HH00003B73v400701_NA_LCV5p8_LCV3p5	0	25486	8333
Zm00001d003780	HH00006B73v400232_NA_LCV5p8_LCV3p5	HH00006B73v400233_NA_LCV5p10_LCV3p5	1	15643	42797
Zm00001d003781	HH00006B73v400232_NA_LCV5p8_LCV3p5	HH00006B73v400233_NA_LCV5p10_LCV3p5	1	50855	5993
Zm00001d003782	HH00006B73v400232_NA_LCV5p8_LCV3p5	HH00006B73v400233_NA_LCV5p10_LCV3p5	1	54642	2473
Zm00001d003783	HH00006B73v400233_NA_LCV5p10_LCV3p5	HH00003B73v403203_NA_LCV5p9_LCV3p6	0	15409	62522
Zm00001d051453	HH00002B73v402901_Hip1_LCV5p14_LCV3p40	HH00002B73v402902_Hip1_LCV5p7_LCV3p11	1	2416	219
Zm00001d003788	HH00003B73v400701_NA_LCV5p8_LCV3p5	HH00002B73v401357_Hip1_LCV5p15_LCV3p50	0	9169	5273
Zm00001d003789	HH00003B73v400701_NA_LCV5p8_LCV3p5	HH00002B73v401357_Hip1_LCV5p15_LCV3p50	0	11829	1343
Zm00001d051452	HH00002B73v408242_Hip1_LCV5p14_LCV3p10	HH00005B73v400971_NA_LCV5p10_LCV3p5	0	74453	23940
Zm00001d051451	HH00002B73v408242_Hip1_LCV5p14_LCV3p10	HH00005B73v400971_NA_LCV5p10_LCV3p5	0	71637	28567
Zm00001d051450	HH00002B73v408242_Hip1_LCV5p14_LCV3p10	HH00005B73v400971_NA_LCV5p10_LCV3p5	0	36735	63275
Zm00001d044619	HH00002B73v407902_Hip1_LCV5p14_LCV3p5	HH01794B73v400001_NA_LCV5p10_LCV3p9	0	211648	651
Zm00001d044618	HH00002B73v407902_Hip1_LCV5p14_LCV3p5	HH01794B73v400001_NA_LCV5p10_LCV3p9	0	209968	2465
Zm00001d032889	HH00004B73v402349_NA_LCV5p10_LCV3p10	HH00011B73v400313_NA_LCV5p8_LCV3p5	0	26011	43665
Zm00001d032888	HH00004B73v402349_NA_LCV5p10_LCV3p10	HH00011B73v400313_NA_LCV5p8_LCV3p5	0	24117	46988
Zm00001d032883	HH02384B73v400001_NA_LCV5p6_LCV3p6	HH00001B73v401163_NA_LCV5p5_LCV3p7	0	38609	51725
Zm00001d032882	HH00005B73v400346_NA_LCV5p5_LCV3p5	HH02384B73v400001_NA_LCV5p6_LCV3p6	0	26743	48
Zm00001d032881	HH00005B73v400346_NA_LCV5p5_LCV3p5	HH02384B73v400001_NA_LCV5p6_LCV3p6	0	22345	4027
Zm00001d032880	HH00115B73v400002_NA_LCV5p16_LCV3p5	HH00002B73v400985_Hip1_LCV5p7_LCV3p22	0	42	1713
Zm00001d032887	HH00004B73v402349_NA_LCV5p10_LCV3p10	HH00011B73v400313_NA_LCV5p8_LCV3p5	0	17928	54543
Zm00001d032886	HH00001B73v401164_NA_LCV5p6_LCV3p6	HH00004B73v402349_NA_LCV5p10_LCV3p10	0	6420	7870
Zm00001d032885	HH02384B73v400001_NA_LCV5p6_LCV3p6	HH00001B73v401163_NA_LCV5p5_LCV3p7	0	83632	7425
Zm00001d032884	HH02384B73v400001_NA_LCV5p6_LCV3p6	HH00001B73v401163_NA_LCV5p5_LCV3p7	0	47312	43633
Zm00001d029106	HH00003B73v400299_NA_LCV5p10_LCV3p6	HH00002B73v400559_Hip1_LCV5p12_LCV3p5	0	9725	40732
Zm00001d029107	HH00003B73v400299_NA_LCV5p10_LCV3p6	HH00002B73v400559_Hip1_LCV5p12_LCV3p5	0	17794	37974
Zm00001d029104	HH00002B73v400558_Hip1_LCV5p15_LCV3p50	HH00004B73v400204_NA_LCV5p5_LCV3p10	0	33	7895
Zm00001d029105	HH00004B73v400204_NA_LCV5p5_LCV3p10	HH00004B73v402211_NA_LCV5p5_LCV3p10	1	6319	3957
Zm00001d029102	HH00003B73v402820_NA_LCV5p19_LCV3p6	HH00001B73v400561_NA_LCV5p8_LCV3p7	0	3662	22827
Zm00001d029103	HH00026B73v400054_NA_LCV5p11_LCV3p5	HH00004B73v400204_NA_LCV5p5_LCV3p10	0	32874	15287
Zm00001d029100	HH02263B73v400001_NA_LCV5p9_LCV3p6	HH00002B73v400557_Hip1_LCV5p7_LCV3p12	0	3687	14002
