Gene	UpstreamTE	DownstreamTE	SameFam	UpstreamBP	DownstreamBP
Zm00001d048633	NA	IT00001B73v400001_jare	NA	NA	9639166
Zm00001d048632	NA	IT00001B73v400001_jare	NA	NA	9672172
Zm00001d003038	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	11656262	23528566
Zm00001d003039	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	11664463	23520498
Zm00001d003033	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	11574827	23606920
Zm00001d051301	IT00001B73v400013_jare	IT00001B73v400003_jare	1	84009401	1903056
Zm00001d003031	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	11402816	23771749
Zm00001d051307	IT00001B73v400013_jare	IT00001B73v400003_jare	1	84258647	1649013
Zm00001d003037	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	11640992	23543136
Zm00001d003034	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	11633372	23549593
Zm00001d003035	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	11638265	23547717
Zm00001d016827	IL00008B73v400001_dager	IT00002B73v400002_colonist	0	22297096	14640741
Zm00001d016826	IL00008B73v400001_dager	IT00002B73v400002_colonist	0	22295178	14647598
Zm00001d016825	IL00008B73v400001_dager	IT00002B73v400002_colonist	0	22287739	14650495
Zm00001d016824	IL00008B73v400001_dager	IT00002B73v400002_colonist	0	22110428	14830494
Zm00001d016823	IL00008B73v400001_dager	IT00002B73v400002_colonist	0	22042570	14901238
Zm00001d016822	IL00008B73v400001_dager	IT00002B73v400002_colonist	0	22016252	14902361
Zm00001d016821	IL00008B73v400001_dager	IT00002B73v400002_colonist	0	22004073	14928834
Zm00001d016820	IL00008B73v400001_dager	IT00002B73v400002_colonist	0	22001214	14941725
Zm00001d016828	IL00008B73v400001_dager	IT00002B73v400002_colonist	0	22314092	14627880
Zm00001d022594	IL00015B73v400001_loneok	NA	NA	99669077	NA
Zm00001d022595	IL00015B73v400001_loneok	NA	NA	99686192	NA
Zm00001d022596	IL00015B73v400001_loneok	NA	NA	99688180	NA
Zm00001d022597	IL00015B73v400001_loneok	NA	NA	99693152	NA
Zm00001d022590	IL00015B73v400001_loneok	NA	NA	99457441	NA
Zm00001d022591	IL00015B73v400001_loneok	NA	NA	99497010	NA
Zm00001d022592	IL00015B73v400001_loneok	NA	NA	99501532	NA
Zm00001d022593	IL00015B73v400001_loneok	NA	NA	99662581	NA
Zm00001d022598	IL00015B73v400001_loneok	NA	NA	99694519	NA
Zm00001d022599	IL00015B73v400001_loneok	NA	NA	99772795	NA
Zm00001d008774	NA	IL00001B73v400005_okor	NA	NA	1696898
Zm00001d008777	NA	IL00001B73v400005_okor	NA	NA	1630544
Zm00001d008771	NA	IL00001B73v400005_okor	NA	NA	1714253
Zm00001d035270	NA	IT00001B73v400008_jare	NA	NA	64896743
Zm00001d027295	NA	IL00001B73v400008_okor	NA	NA	27411757
Zm00001d027296	NA	IL00001B73v400008_okor	NA	NA	27404903
Zm00001d003784	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	5623605	95989060
Zm00001d003785	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	5708973	95903909
Zm00001d003786	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	5752426	95857772
Zm00001d003780	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	5542475	96072817
Zm00001d003781	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	5577687	96036013
Zm00001d003782	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	5581474	96032493
Zm00001d003783	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	5603637	96010581
Zm00001d051453	IT00001B73v400003_jare	IL00002B73v400002_gugyve	0	4918455	18479684
Zm00001d003788	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	5779552	95836013
Zm00001d003789	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	5782212	95832083
Zm00001d051452	IT00001B73v400003_jare	IL00002B73v400002_gugyve	0	4789658	18607138
Zm00001d051451	IT00001B73v400003_jare	IL00002B73v400002_gugyve	0	4786842	18611765
Zm00001d051450	IT00001B73v400003_jare	IL00002B73v400002_gugyve	0	4751940	18646473
Zm00001d044619	IT00001B73v400005_jare	NA	NA	18542987	NA
Zm00001d044618	IT00001B73v400005_jare	NA	NA	18541307	NA
Zm00001d032889	IL00016B73v400001_jikeuf	IL00003B73v400001_oviev	0	23000844	43941025
Zm00001d032888	IL00016B73v400001_jikeuf	IL00003B73v400001_oviev	0	22998950	43944348
Zm00001d032883	IL00016B73v400001_jikeuf	IL00003B73v400001_oviev	0	22876909	44066665
Zm00001d032882	IL00016B73v400001_jikeuf	IL00003B73v400001_oviev	0	22822737	44121239
Zm00001d032881	IL00016B73v400001_jikeuf	IL00003B73v400001_oviev	0	22818339	44125218
Zm00001d032880	IL00016B73v400001_jikeuf	IL00003B73v400001_oviev	0	22785047	44158394
Zm00001d032887	IL00016B73v400001_jikeuf	IL00003B73v400001_oviev	0	22992761	43951903
Zm00001d032886	IL00016B73v400001_jikeuf	IL00003B73v400001_oviev	0	22958734	43985543
Zm00001d032885	IL00016B73v400001_jikeuf	IL00003B73v400001_oviev	0	22921932	44022365
Zm00001d032884	IL00016B73v400001_jikeuf	IL00003B73v400001_oviev	0	22885612	44058573
Zm00001d029106	IL00001B73v400008_okor	IT00002B73v400005_colonist	0	28750482	132639687
Zm00001d029107	IL00001B73v400008_okor	IT00002B73v400005_colonist	0	28758551	132636929
Zm00001d029104	IL00001B73v400008_okor	IT00002B73v400005_colonist	0	28655063	132735517
Zm00001d029105	IL00001B73v400008_okor	IT00002B73v400005_colonist	0	28676019	132716173
Zm00001d029102	IL00001B73v400008_okor	IT00002B73v400005_colonist	0	28533367	132859786
Zm00001d029103	IL00001B73v400008_okor	IT00002B73v400005_colonist	0	28648888	132742909
Zm00001d029100	IL00001B73v400008_okor	IT00002B73v400005_colonist	0	28496687	132898865
Zm00001d029101	IL00001B73v400008_okor	IT00002B73v400005_colonist	0	28524850	132870347
Zm00001d002783	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	4164607	31019452
Zm00001d052651	IL00002B73v400002_gugyve	IT00002B73v400003_colonist	0	18089886	6205237
Zm00001d002781	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	4148724	31025692
Zm00001d052653	IL00002B73v400002_gugyve	IT00002B73v400003_colonist	0	18282033	6010487
Zm00001d002787	IL00008B73v400002_dager	IL00006B73v400001_koajav	0	4173316	31010380
Zm00001d052655	IL00002B73v400002_gugyve	IT00002B73v400003_colonist	0	18298247	5995104
Zm00001d029108	IL00001B73v400008_okor	IT00002B73v400005_colonist	0	28764139	132630710
Zm00001d029109	IL00001B73v400008_okor	IT00002B73v400005_colonist	0	28777323	132618136
Zm00001d028850	IL00001B73v400008_okor	IT00002B73v400005_colonist	0	19054657	142339793
Zm00001d028856	IL00001B73v400008_okor	IT00002B73v400005_colonist	0	19103879	142290320
Zm00001d028855	IL00001B73v400008_okor	IT00002B73v400005_colonist	0	19095772	142293802
Zm00001d028854	IL00001B73v400008_okor	IT00002B73v400005_colonist	0	19067296	142320494
Zm00001d028859	IL00001B73v400008_okor	IT00002B73v400005_colonist	0	19228956	142166178
Zm00001d025881	IT00002B73v400001_colonist	IT00001B73v400015_jare	0	13548318	5361032
Zm00001d047919	IT00001B73v400012_jare	IT00001B73v400010_jare	1	2760465	4597282
Zm00001d047918	IT00001B73v400012_jare	IT00001B73v400010_jare	1	2733840	4626366
Zm00001d047911	IT00001B73v400012_jare	IT00001B73v400010_jare	1	2476432	4882452
Zm00001d047910	IT00001B73v400012_jare	IT00001B73v400010_jare	1	2395493	4959330
Zm00001d047913	IT00001B73v400012_jare	IT00001B73v400010_jare	1	2486548	4875197
Zm00001d047912	IT00001B73v400012_jare	IT00001B73v400010_jare	1	2480956	4876433
Zm00001d047915	IT00001B73v400012_jare	IT00001B73v400010_jare	1	2497767	4862940
Zm00001d047917	IT00001B73v400012_jare	IT00001B73v400010_jare	1	2713973	4645492
Zm00001d047916	IT00001B73v400012_jare	IT00001B73v400010_jare	1	2690646	4669753
Zm00001d025885	IT00002B73v400001_colonist	IT00001B73v400015_jare	0	13792738	5110162
Zm00001d025884	IT00002B73v400001_colonist	IT00001B73v400015_jare	0	13652112	5258123
Zm00001d050771	IT00001B73v400013_jare	IT00001B73v400003_jare	1	53492980	32418913
Zm00001d050770	IT00001B73v400013_jare	IT00001B73v400003_jare	1	53490039	32421818
Zm00001d014102	NA	IT00001B73v400011_jare	NA	NA	11221211
Zm00001d014103	NA	IT00001B73v400011_jare	NA	NA	11182559
Zm00001d014101	NA	IT00001B73v400011_jare	NA	NA	11265622
Zm00001d045406	IL00006B73v400002_koajav	IL00013B73v400001_nugimu	0	2292571	7539728
Zm00001d036780	IL00001B73v400007_okor	IT00001B73v400014_jare	0	7711322	18954337
Zm00001d043965	IT00001B73v400005_jare	NA	NA	235284	NA
Zm00001d036782	IL00001B73v400007_okor	IT00001B73v400014_jare	0	7829464	18833480
Zm00001d034104	IL00016B73v400001_jikeuf	IL00003B73v400001_oviev	0	65548456	1395560
Zm00001d034105	IL00016B73v400001_jikeuf	IL00003B73v400001_oviev	0	65581210	1362016
Zm00001d034106	IL00016B73v400001_jikeuf	IL00003B73v400001_oviev	0	65604435	1337534
Zm00001d034107	IL00016B73v400001_jikeuf	IL00003B73v400001_oviev	0	65608197	1335124
Zm00001d014108	NA	IT00001B73v400011_jare	NA	NA	11027650
Zm00001d034103	IL00016B73v400001_jikeuf	IL00003B73v400001_oviev	0	65533084	1410918
Zm00001d028765	IL00001B73v400008_okor	IT00002B73v400005_colonist	0	16410931	144982560
Zm00001d014109	NA	IT00001B73v400011_jare	NA	NA	10990679
Zm00001d034108	IL00016B73v400001_jikeuf	IL00003B73v400001_oviev	0	65650104	1288465
Zm00001d034109	IL00016B73v400001_jikeuf	IL00003B73v400001_oviev	0	65657128	1284852
Zm00001d035274	NA	IT00001B73v400008_jare	NA	NA	64866946
Zm00001d035277	NA	IT00001B73v400008_jare	NA	NA	64763753
Zm00001d035276	NA	IT00001B73v400008_jare	NA	NA	64831047
Zm00001d043962	IT00001B73v400005_jare	NA	NA	19487	NA
Zm00001d035273	NA	IT00001B73v400008_jare	NA	NA	64869788
Zm00001d035272	NA	IT00001B73v400008_jare	NA	NA	64874391
Zm00001d043963	IT00001B73v400005_jare	NA	NA	78834	NA
Zm00001d035278	NA	IT00001B73v400008_jare	NA	NA	64743321
Zm00001d033822	IL00016B73v400001_jikeuf	IL00003B73v400001_oviev	0	56290166	10653952
Zm00001d033823	IL00016B73v400001_jikeuf	IL00003B73v400001_oviev	0	56300466	10643556
Zm00001d033820	IL00016B73v400001_jikeuf	IL00003B73v400001_oviev	0	56250062	10694212
Zm00001d033821	IL00016B73v400001_jikeuf	IL00003B73v400001_oviev	0	56254135	10687832
Zm00001d033826	IL00016B73v400001_jikeuf	IL00003B73v400001_oviev	0	56498486	10444113
Zm00001d033827	IL00016B73v400001_jikeuf	IL00003B73v400001_oviev	0	56501938	10436388
Zm00001d033824	IL00016B73v400001_jikeuf	IL00003B73v400001_oviev	0	56302055	10641966
Zm00001d033825	IL00016B73v400001_jikeuf	IL00003B73v400001_oviev	0	56366579	10567323
Zm00001d033829	IL00016B73v400001_jikeuf	IL00003B73v400001_oviev	0	56638844	10304206
Zm00001d024656	IT00002B73v400009_colonist	IL00003B73v400003_oviev	0	3664738	995986
Zm00001d024651	IT00002B73v400009_colonist	IL00003B73v400003_oviev	0	3523824	1132591
Zm00001d045403	IL00006B73v400002_koajav	IL00013B73v400001_nugimu	0	2169351	7659781
Zm00001d020571	IL00015B73v400001_loneok	NA	NA	41682410	NA
Zm00001d024653	IT00002B73v400009_colonist	IL00003B73v400003_oviev	0	3597052	1063000
Zm00001d031733	IT00002B73v400005_colonist	IL00010B73v400001_rebaew	0	9148780	3832643
Zm00001d024652	IT00002B73v400009_colonist	IL00003B73v400003_oviev	0	3530894	1129527
Zm00001d004433	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	57877781	43733492
Zm00001d004432	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	57872469	43742055
Zm00001d004431	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	57869270	43745287
Zm00001d004430	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	57857988	43757449
Zm00001d004437	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	58119307	43495516
Zm00001d004436	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	58108618	43505097
Zm00001d004435	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	58106671	43502385
Zm00001d004434	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	57925365	43686238
Zm00001d004439	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	58446479	43168543
Zm00001d004438	IL00006B73v400001_koajav	IL00004B73v400003_nubo	0	58120473	43443194
Zm00001d048366	IT00001B73v400010_jare	NA	NA	5224454	NA
Zm00001d036999	IL00001B73v400007_okor	IT00001B73v400014_jare	0	15704431	10957334
Zm00001d036998	IL00001B73v400007_okor	IT00001B73v400014_jare	0	15676990	10987934
Zm00001d036995	IL00001B73v400007_okor	IT00001B73v400014_jare	0	15610835	11051304
Zm00001d036994	IL00001B73v400007_okor	IT00001B73v400014_jare	0	15598456	11067161
Zm00001d036997	IL00001B73v400007_okor	IT00001B73v400014_jare	0	15672874	10991196
Zm00001d036996	IL00001B73v400007_okor	IT00001B73v400014_jare	0	15627999	11037579
Zm00001d036991	IL00001B73v400007_okor	IT00001B73v400014_jare	0	15526751	11138596
Zm00001d036990	IL00001B73v400007_okor	IT00001B73v400014_jare	0	15524352	11140828
Zm00001d036993	IL00001B73v400007_okor	IT00001B73v400014_jare	0	15564078	11100093
Zm00001d036992	IL00001B73v400007_okor	IT00001B73v400014_jare	0	15561577	11103359
Zm00001d008899	IL00001B73v400005_okor	IL00004B73v400001_nubo	0	3136426	43113722
Zm00001d008898	IL00001B73v400005_okor	IL00004B73v400001_nubo	0	3091785	43158492
Zm00001d008891	IL00001B73v400005_okor	IL00004B73v400001_nubo	0	2864222	43384816
Zm00001d008890	IL00001B73v400005_okor	IL00004B73v400001_nubo	0	2824992	43421287
Zm00001d008893	IL00001B73v400005_okor	IL00004B73v400001_nubo	0	2869293	43377862
Zm00001d008892	IL00001B73v400005_okor	IL00004B73v400001_nubo	0	2868355	43382612
Zm00001d008894	IL00001B73v400005_okor	IL00004B73v400001_nubo	0	2935685	43314255
Zm00001d045661	IL00013B73v400001_nugimu	IL00004B73v400002_nubo	0	3613567	57800088
Zm00001d045660	IL00013B73v400001_nugimu	IL00004B73v400002_nubo	0	3181429	58233053
Zm00001d045663	IL00013B73v400001_nugimu	IL00004B73v400002_nubo	0	3693326	57720964
Zm00001d009626	IL00004B73v400001_nubo	IL00001B73v400003_okor	0	6252744	98143264
Zm00001d045665	IL00013B73v400001_nugimu	IL00004B73v400002_nubo	0	3841000	57563505
Zm00001d045667	IL00013B73v400001_nugimu	IL00004B73v400002_nubo	0	4096408	57316025
Zm00001d045666	IL00013B73v400001_nugimu	IL00004B73v400002_nubo	0	3924361	57489784
Zm00001d045669	IL00013B73v400001_nugimu	IL00004B73v400002_nubo	0	4102361	57312697
Zm00001d045668	IL00013B73v400001_nugimu	IL00004B73v400002_nubo	0	4099781	57315232
Zm00001d009620	IL00004B73v400001_nubo	IL00001B73v400003_okor	0	6013821	98384083
Zm00001d029937	IL00001B73v400008_okor	IT00002B73v400005_colonist	0	65899319	95495030
Zm00001d044398	IT00001B73v400005_jare	NA	NA	12221999	NA
Zm00001d029934	IL00001B73v400008_okor	IT00002B73v400005_colonist	0	65698239	95695980
Zm00001d029933	IL00001B73v400008_okor	IT00002B73v400005_colonist	0	65490307	95903001
Zm00001d029932	IL00001B73v400008_okor	IT00002B73v400005_colonist	0	65419054	95972587
Zm00001d029931	IL00001B73v400008_okor	IT00002B73v400005_colonist	0	65416688	95978426
Zm00001d044393	IT00001B73v400005_jare	NA	NA	12016306	NA
Zm00001d044390	IT00001B73v400005_jare	NA	NA	11908050	NA
Zm00001d044391	IT00001B73v400005_jare	NA	NA	11914727	NA
Zm00001d044396	IT00001B73v400005_jare	NA	NA	12170849	NA
Zm00001d044397	IT00001B73v400005_jare	NA	NA	12190427	NA
Zm00001d044394	IT00001B73v400005_jare	NA	NA	12122232	NA
Zm00001d029938	IL00001B73v400008_okor	IT00002B73v400005_colonist	0	66120163	95261045
Zm00001d043628	IL00001B73v400002_okor	IT00001B73v400005_jare	0	19174678	9352515
Zm00001d043623	IL00001B73v400002_okor	IT00001B73v400005_jare	0	19065361	9462986
Zm00001d043622	IL00001B73v400002_okor	IT00001B73v400005_jare	0	19033777	9493835
Zm00001d043621	IL00001B73v400002_okor	IT00001B73v400005_jare	0	18987183	9541167
Zm00001d043620	IL00001B73v400002_okor	IT00001B73v400005_jare	0	18970710	9558072
Zm00001d043625	IL00001B73v400002_okor	IT00001B73v400005_jare	0	19068494	9457533
