OrthogroupID	Null_lnL	Ha1_lnL	Ha2_lnL	Ha3_lnL	Ha1_v_Null	Ha2_v_Null	Ha3_v_Null	Ha3_v_Ha1	Ha3_v_Ha2	Null_Kappa	Null_Omega0	Null_PropOmega0	Null_Omega1	Null_PropOmega1	Null_Omega2	Null_PropOmega2	Ha1_Kappa	Ha1_Omega0_Grass	Ha1_Omega0_Maize	Ha1_PropOmega0	Ha1_Omega1_Grass	Ha1_Omega1_Maize	Ha1_PropOmega1	Ha1_Omega2_Grass	Ha1_Omega2_Maize	Ha1_PropOmega2	Ha2_Kappa	Ha2_Omega0_Grass	Ha2_Omega0_Tandem	Ha2_PropOmega0	Ha2_Omega1_Grass	Ha2_Omega1_Tandem	Ha2_PropOmega1	Ha2_Omega2_Grass	Ha2_Omega2_Tandem	Ha2_PropOmega2	Ha3_Kappa	Ha3_Omega0_Grass	Ha3_Omega0_Tandem	Ha3_Omega0_Maize	Ha3_PropOmega0	Ha3_Omega1_Grass	Ha3_Omega1_Tandem	Ha3_Omega1_Maize	Ha3_PropOmega1	Ha3_Omega2_Grass	Ha3_Omega2_Tandem	Ha3_Omega2_Maize	Ha3_PropOmega2
OG0001984	-11338.524473	-11338.112542	-11337.501449	-11337.390579	0.364053422136	0.152601863237	0.321777810861	0.229505083423	0.637717311981	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.22689	0.07063	0.07063	0.07063	0.528	1.0	1.0	1.0	0.13364	0.3407	1.21499	0.38873	0.33836
OG0002014	-5944.253594	-5893.273335	-5933.310841	-5893.264376	0.0	2.89411624399e-06	0.0	0.89351475661	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0002070	-14045.002357	-14028.116809	-14032.145309	-14028.104214	6.19931195267e-09	3.9592459522e-07	4.58384307178e-08	0.8738945397	0.00447023912185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0002183	-3932.875991	-3932.709653	-3932.477831	-3932.709646	0.564087594779	0.372195911584	0.846754053643	0.997014596285	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0002309	-19285.960174	-19284.631304	-19283.470628	-19280.653531	0.103047054522	0.0256554450725	0.00495854464325	0.00479402442135	0.0176134414922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0002416	-14899.959656	-14899.612547	-14899.672981	-14899.366945	0.404733377364	0.448930778028	0.552826538645	0.483390718689	0.434008730465	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0002441	-7099.757923	-7098.57211	-7099.75789	-7098.572088	0.12355829577	0.993518026462	0.305490987996	0.994707471363	0.123560036859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0002574	-6782.62813	-6709.061237	-6759.858243	-6708.881091	0.0	1.49570356101e-11	0.0	0.548344110899	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0002591	-15064.622998	-15062.832564	-15062.368332	-15062.232968	0.0584486034319	0.0337104036638	0.0916269350282	0.273483231273	0.602843841377	2.30002	0.04100	0.49502	1.00000	0.07061	0.17203	0.43437	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0002614	-9886.061316	-9857.335761	-9886.030424	-9855.3343	3.46389583683e-14	0.80369815508	4.51860771022e-14	0.045421455075	4.66293670343e-15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0002744	-9626.355238	-9626.290004	-9626.396757	-9626.248058	0.717947293209	1.0	0.898363952924	0.772090777003	0.585518257952	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0002844	-13108.332047	-13107.815766	-13104.532338	-13104.446921	0.309557686272	0.0058387145071	0.0205452398981	0.00943967790922	0.679371666713	1.71377	0.03855	0.46684	1.00000	0.16643	0.25076	0.36673	1.71166	0.03774	0.03774	0.46023	1.0	1.0	0.16637	0.24368	0.31959	0.3734	1.71149	0.03875	0.03875	0.4741	1.0	1.0	0.1608	0.24901	0.99343	0.3651	1.71229	0.03908	0.03908	0.03908	0.47735	1.0	1.0	1.0	0.16048	0.25208	0.99478	0.22131	0.36216
OG0002930	-7620.902068	-7618.643342	-7620.660821	-7618.183175	0.0335507626703	0.487294803647	0.0659477181575	0.337387290057	0.0260109318217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0003051	-9708.951273	-9706.008537	-9708.951329	-9706.008542	0.0152663049582	1.0	0.0527215493996	1.0	0.0152654206724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0003162	-22290.128487	-22288.237171	-22290.035601	-22288.958251	0.051787139148	0.666459091927	0.310293703309	1.0	0.142134202312	2.36151	0.04683	0.43025	1.00000	0.10998	0.24436	0.45977	2.36091	0.24641	0.24641	0.45504	1.0	1.0	0.10914	0.04981	0.02574	0.43582	2.3608	0.04654	0.04654	0.42795	1.0	1.0	0.11045	0.24463	0.2268	0.4616	2.35968	0.04698	0.04698	0.04698	0.43044	1.0	1.0	1.0	0.11011	0.2485	0.22728	0.17687	0.45945
OG0003242	-8869.344305	-8868.110345	-8863.621185	-8862.875665	0.11619159439	0.000716388112284	0.0015513341133	0.00121370758389	0.222055168072	1.6616	0.02763	0.41821	1.00000	0.13959	0.28275	0.4422	1.66166	0.02688	0.02688	0.41448	1.0	1.0	0.13866	0.27218	0.39859	0.44686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0003260	-5048.328515	-5029.683087	-5048.292084	-5028.919055	1.01760622151e-09	0.787214398882	3.72030573015e-09	0.216403236512	4.82684003877e-10	1.70529	0.49739	0.24297	1.00000	0.27673	0.23176	0.4803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0003366	-10729.023807	-10725.106954	-10729.023525	-10725.106579	0.00512808507159	0.981053072618	0.0198961705588	0.97815176241	0.00512755741791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0003412	-7765.766583	-7763.844146	-7765.766567	-7763.839169	0.0498982706922	0.995486507409	0.145524037475	0.920527136189	0.0496039587066	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0003492	-26805.321113	-26803.440822	-26805.321118	-26804.99823	0.0524743107742	1.0	0.724058564264	1.0	0.421626930389	NA	NA	NA	NA	NA	NA	NA	2.64291	0.07498	0.07498	0.26312	1.0	1.0	0.27298	0.37017	1.91678	0.46389	2.63882	0.07749	0.07749	0.27077	1.0	1.0	0.26694	0.37742	0.44251	0.4623	2.63848	0.3785	0.3785	0.3785	0.46168	1.0	1.0	1.0	0.26611	0.07763	0.62847	0.28871	0.27222
OG0003608	-6484.668632	-6484.393127	-6484.29787	-6484.130507	0.457905302134	0.389173123534	0.58384193035	0.468614966077	0.562889410639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0003796	-6971.497555	-6970.217674	-6969.935772	-6969.537178	0.109615084239	0.0771677381133	0.140805327305	0.243365633318	0.371935443353	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0003894	-6560.155721	-6557.180681	-6551.752677	-6558.15674	0.0147166182265	4.14002708202e-05	0.135473260178	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.82059	0.18981	0.18981	0.18981	0.34916	1.0	1.0	1.0	0.10293	0.01198	0.0	0.06896	0.54791
OG0003945	-4610.699847	-4610.550423	-4609.061289	-4609.037225	0.584605524152	0.070252277562	0.189641088717	0.081919793135	0.826353310469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0004076	-5354.653741	-5353.901938	-5353.083997	-5349.373422	0.220117352509	0.0764177931594	0.00509080656635	0.00261686415513	0.00644616028148	1.59686	0.00120	0.66684	1.00000	0.0458	0.13362	0.28737	1.59443	0.00142	0.00142	0.67099	1.0	1.0	0.04477	0.13857	0.05759	0.28424	1.59747	0.00104	0.00104	0.66381	1.0	1.0	0.04647	0.13019	1.11748	0.28972	1.59417	0.00074	0.00074	0.00074	0.66005	1.0	1.0	1.0	0.04524	0.13425	1.12002	0.0001	0.29471
OG0004246	-6723.798017	-6723.586268	-6713.095863	-6717.921821	0.515196750917	3.71934547638e-06	0.00280543688474	0.00076310337574	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0004304	-16487.585198	-16487.575175	-16486.606109	-16486.531304	0.887408686816	0.161708312188	0.34857774117	0.148485394031	0.698908335154	NA	NA	NA	NA	NA	NA	NA	2.21487	0.03166	0.03166	0.48848	1.0	1.0	0.06047	0.21006	0.21544	0.45105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0004609	-9886.65672	-9843.019173	-9877.650945	-9832.08627	0.0	2.19568736182e-05	0.0	2.92398102475e-06	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0004618	-3092.575886	-3025.512808	-3075.083713	-3025.512956	0.0	3.32366645317e-09	0.0	1.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0004694	-9576.119394	-9534.834855	-9576.049531	-9533.528629	0.0	0.708553557408	0.0	0.106027708009	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0004751	-4040.268723	-4040.211984	-4039.98844	-4039.529898	0.736218702327	0.454032282441	0.477674853858	0.242815744198	0.338241785278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0004806	-8060.851662	-8060.840102	-8060.851651	-8060.735669	0.879145431401	0.996257603389	0.890481456646	0.64765767705	0.630071360647	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0005306	-16220.626031	-16220.6028	-16218.221256	-16217.641307	0.829338176583	0.0283024350363	0.0505534543772	0.0149446102797	0.281486695336	1.78088	0.05422	0.41643	1.00000	0.1962	0.25995	0.38737	1.78059	0.05423	0.05423	0.41639	1.0	1.0	0.19648	0.26084	0.25057	0.38714	1.77961	0.05449	0.05449	0.41687	1.0	1.0	0.19665	0.2647	0.12328	0.38647	1.78076	0.05413	0.05413	0.05413	0.41477	1.0	1.0	1.0	0.19588	0.25966	0.1244	0.32621	0.38935
OG0005322	-11077.73401	-11075.761366	-11077.733998	-11075.761241	0.0470028074931	0.996091195471	0.13907123432	0.987384862999	0.046996494432	1.98619	0.02796	0.37998	1.00000	0.15459	0.22939	0.46543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0005337	-22856.340032	-22855.560876	-22856.340047	-22855.560932	0.211912547164	1.0	0.458818762426	1.0	0.211924570588	NA	NA	NA	NA	NA	NA	NA	2.91698	0.12733	0.12733	0.30662	1.0	1.0	0.1992	0.53284	0.33445	0.49419	2.91912	0.1237	0.1237	0.29691	1.0	1.0	0.20716	0.51742	0.59194	0.49593	2.91698	0.12733	0.12733	0.12733	0.30663	1.0	1.0	1.0	0.19917	0.53286	0.60237	0.33446	0.49419
OG0005353	-619.598754	-618.232536	-619.862154	-619.090114	0.0983292014502	1.0	0.60131280839	1.0	0.214011525574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0005584	-2323.848656	-2317.043533	-2311.436728	-2314.889289	0.000224954410337	6.28152320936e-07	0.000128527585952	0.037922653176	1.0	2.62342	0.02131	0.4276	1.00000	0.07178	0.18379	0.50062	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0005868	-4558.948771	-4558.946926	-4559.687312	-4553.056022	0.951561998174	1.0	0.00275938072342	0.000598123640361	0.000270756756046	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0005890	-4198.612405	-4135.309368	-4081.887348	-4081.693774	0.0	0.0	0.0	0.0	0.533802356486	1.39536	0.42885	0.47168	1.00000	0.14545	0.08364	0.38287	1.48065	0.14426	0.14426	0.55508	1.0	1.0	0.17181	0.29884	13.66408	0.27311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0006161	-7495.707748	-7424.123304	-7426.329019	-7399.459903	0.0	0.0	0.0	2.16682227716e-12	2.2903900998e-13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0006219	-15825.80737	-15807.715678	-15779.860937	-15778.803412	1.79595338601e-09	0.0	0.0	2.86437540353e-14	0.145857290061	2.19111	0.00000	0.07437	1.00000	0.42272	0.30435	0.50291	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.22177	0.23525	0.23525	0.50901	1.0	1.0	0.43233	0.46883	999.0	0.05866	2.22228	0.2353	0.2353	0.2353	0.50807	1.0	1.0	1.0	0.43373	0.43748	999.0	1.25291	0.0582
OG0006284	-18760.048654	-18710.706769	-18630.48101	-18629.8637	0.0	0.0	0.0	0.0	0.266510435908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0006305	-4532.20984	-4528.246995	-4532.20984	-4531.641125	0.00487377548533	1.0	0.566252605993	1.0	0.286196037115	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0006314	-3129.517629	-3098.463115	-3128.007132	-3108.843727	3.21964677141e-15	0.0821930737905	1.05060249389e-09	1.0	5.98349259029e-10	1.90226	0.01407	0.48951	1.00000	0.04456	0.22154	0.46593	1.93633	0.18074	0.18074	0.40558	1.0	1.0	0.0408	0.00291	0.45039	0.55362	1.90281	0.01426	0.01426	0.49133	1.0	1.0	0.04452	0.21937	999.0	0.46414	1.91161	0.0031	0.0031	0.0031	0.4254	1.0	1.0	1.0	0.03385	0.12037	999.0	1.08303	0.54075
OG0006894	-1981.337406	-1930.229573	-1977.396829	-1927.983708	0.0	0.00499525948487	0.0	0.0340591940826	0.0	2.42575	0.00000	0.2626	1.00000	0.0821	0.18105	0.6553	2.82188	0.07366	0.07366	0.64563	1.0	1.0	0.02642	0.14114	92.29086	0.32796	2.44266	0.0	0.0	0.27352	1.0	1.0	0.074	0.17367	2.3725	0.65248	2.80193	0.07318	0.07318	0.07318	0.64957	1.0	1.0	1.0	0.02634	0.14749	3.57591	93.76452	0.32409
OG0006958	-2190.639457	-2190.37569	-2187.66651	-2189.851928	0.467645466131	0.0147516075407	0.454967632465	0.306078021794	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0007130	-5137.112735	-5117.372494	-5137.112719	-5117.372445	3.31354832461e-10	0.995486507409	2.6723970814e-09	0.992101474822	3.31343619209e-10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.95475	0.11427	0.11427	0.11427	0.66172	1.0	1.0	1.0	0.20865	0.10778	0.23987	4.31299	0.12963
OG0007167	-4578.633449	-4578.620715	-4573.745299	-4571.475511	0.873206446311	0.00176775687788	0.000778658492799	0.00015666114883	0.0331197946411	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0007382	-6162.084911	-5982.161812	-5879.23304	-5878.473969	0.0	0.0	0.0	0.0	0.217900880694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.63248	0.16403	0.16403	0.16403	0.61098	1.0	1.0	1.0	0.04668	0.02491	999.0	0.07369	0.34234
OG0007474	-3558.202732	-3558.106923	-3558.202654	-3558.106834	0.661573368227	0.990034684127	0.908556684124	0.989355208044	0.661555150658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0007493	-8730.096368	-8729.416157	-8728.53924	-8726.940388	0.243464358705	0.0776099150654	0.042596635828	0.0260674686803	0.0737417278719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0007518	-3809.093458	-3770.150055	-3741.62263	-3740.121871	0.0	0.0	0.0	9.21485110439e-15	0.0831865408774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0007735	-4120.295145	-4120.226779	-4118.345436	-4119.937039	0.711551706509	0.0483028380604	0.698998977188	0.446516216531	1.0	2.22331	0.04596	0.5684	1.00000	0.0829	0.22625	0.3487	2.22337	0.22916	0.22916	0.34107	1.0	1.0	0.08248	0.04619	0.06107	0.57645	2.22463	0.04687	0.04687	0.5771	1.0	1.0	0.08421	0.22454	1.47735	0.3387	2.22313	0.23043	0.23043	0.23043	0.33948	1.0	1.0	1.0	0.08224	0.04654	0.0	0.06048	0.57828
